Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	fik	gf	source
3s.13d	3D	3	2	0	5	0.55591240	3s.7p	1P*	1	1	1	3	0.53382230	4.098e-01	1.742e-07	5.227e-07	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.8p	3P*	3	1	1	3	0.54076870	1.097e+04	9.925e-03	2.978e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.8p	3P*	3	1	1	5	0.54076870	3.653e+03	1.983e-03	9.915e-03	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.7f	1F*	1	3	1	7	0.54129958	5.116e+02	2.131e-04	1.491e-03	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.7f	3F*	3	3	1	5	0.54129958	1.939e+02	1.130e-04	5.652e-04	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.7f	3F*	3	3	1	7	0.54129958	1.040e+03	4.331e-04	3.032e-03	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.8p	1P*	1	1	1	3	0.54132160	3.573e-01	3.482e-07	1.045e-06	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.9p	3P*	3	1	1	3	0.54582950	8.520e+03	1.739e-02	5.217e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.9p	3P*	3	1	1	5	0.54582950	2.837e+03	3.474e-03	1.737e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.8f	1F*	1	3	1	7	0.54617128	6.827e+02	6.398e-04	4.478e-03	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.8f	3F*	3	3	1	5	0.54617128	2.588e+02	3.395e-04	1.698e-03	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.8f	3F*	3	3	1	7	0.54617128	1.389e+03	1.302e-03	9.112e-03	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.9p	1P*	1	1	1	3	0.54618280	3.040e-01	6.663e-07	1.999e-06	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.10p	3P*	3	1	1	3	0.54922700	6.916e+03	3.211e-02	9.632e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.10p	3P*	3	1	1	5	0.54923000	2.303e+03	6.421e-03	3.210e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.9f	1F*	1	3	1	7	0.54950572	7.878e+02	1.707e-03	1.195e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.9f	3F*	3	3	1	5	0.54950572	2.985e+02	9.054e-04	4.527e-03	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.9f	3F*	3	3	1	7	0.54950572	1.601e+03	3.469e-03	2.428e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.10p	1P*	1	1	1	3	0.54951500	1.830e-01	9.278e-07	2.783e-06	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.11p	3P*	3	1	1	3	0.55164600	5.813e+03	6.626e-02	1.988e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.11p	3P*	3	1	1	5	0.55164700	1.935e+03	1.324e-02	6.620e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.10f	1F*	1	3	1	7	0.55188736	8.565e+02	4.701e-03	3.291e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.10f	3F*	3	3	1	5	0.55188736	3.242e+02	2.491e-03	1.246e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.10f	3F*	3	3	1	7	0.55188736	1.737e+03	9.534e-03	6.674e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.11p	1P*	1	1	1	3	0.55189390	1.052e-01	1.352e-06	4.055e-06	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.12p	3P*	3	1	1	3	0.55342800	5.121e+03	1.722e-01	5.165e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.12p	3P*	3	1	1	5	0.55342900	1.704e+03	3.440e-02	1.720e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.11f	1F*	1	3	1	7	0.55364726	9.094e+02	1.576e-02	1.103e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.11f	3F*	3	3	1	5	0.55364726	3.437e+02	8.339e-03	4.170e-02	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.11f	3F*	3	3	1	7	0.55364726	1.840e+03	3.189e-02	2.232e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.12p	1P*	1	1	1	3	0.55365060	5.592e-02	2.268e-06	6.804e-06	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.13p	3P*	3	1	1	3	0.55478100	4.991e+03	8.090e-01	2.427e+00	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.13p	3P*	3	1	1	5	0.55478200	1.659e+03	1.616e-01	8.082e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.12f	1F*	1	3	1	7	0.55498440	9.357e+02	9.662e-02	6.763e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.12f	3F*	3	3	1	5	0.55498440	3.528e+02	5.100e-02	2.550e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.12f	3F*	3	3	1	7	0.55498440	1.887e+03	1.948e-01	1.364e+00	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.13p	1P*	1	1	1	3	0.55498830	1.009e-02	2.452e-06	7.355e-06	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.14p	3P*	3	1	1	3	0.55583100	2.639e+01	8.264e-01	2.479e+00	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.14p	3P*	3	1	1	5	0.55583200	8.530e+00	1.643e-01	8.214e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.3p	3P*	3	1	1	5	0.19966935	1.378e+05	1.892e-04	9.462e-04	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4p	3P*	3	1	1	5	0.43605187	2.856e+04	3.465e-04	1.732e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.5p	3P*	3	1	1	5	0.49438722	3.334e+04	1.535e-03	7.675e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4f	1F*	1	3	1	7	0.49824836	1.210e+00	4.530e-08	3.171e-07	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4f	3F*	3	3	1	5	0.49825033	2.351e+00	1.232e-07	6.162e-07	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4f	3F*	3	3	1	7	0.49825076	8.093e+01	3.030e-06	2.121e-05	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4f	3F*	3	3	1	9	0.49825125	9.482e+02	2.761e-05	2.485e-04	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.6p	3P*	3	1	1	5	0.51959559	2.579e+04	3.408e-03	1.704e-02	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.5f	1F*	1	3	1	7	0.52128269	7.230e-02	7.506e-09	5.254e-08	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.5f	3F*	3	3	1	5	0.52128328	5.917e-02	8.600e-09	4.300e-08	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.5f	3F*	3	3	1	7	0.52128364	2.015e+00	2.092e-07	1.464e-06	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.5f	3F*	3	3	1	9	0.52128398	2.442e+01	1.972e-06	1.775e-05	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.7p	3P*	3	1	1	5	0.53288856	1.927e+04	6.336e-03	3.168e-02	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.6f	1F*	1	3	1	7	0.53377902	4.524e+00	1.150e-06	8.048e-06	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.6f	3F*	3	3	1	5	0.53377948	1.957e+00	6.963e-07	3.481e-06	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.6f	3F*	3	3	1	7	0.53377948	6.405e+01	1.628e-05	1.139e-04	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.6f	3F*	3	3	1	9	0.53377948	7.944e+02	1.570e-04	1.413e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.8p	3P*	3	1	1	5	0.54076870	1.461e+04	1.110e-02	5.552e-02	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.7f	1F*	1	3	1	7	0.54129958	4.567e+01	2.663e-05	1.864e-04	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.7f	3F*	3	3	1	5	0.54129958	3.957e+00	3.230e-06	1.615e-05	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.7f	3F*	3	3	1	7	0.54129958	9.289e+01	5.416e-05	3.791e-04	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.7f	3F*	3	3	1	9	0.54129958	1.604e+03	7.273e-04	6.546e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.9p	3P*	3	1	1	5	0.54582950	1.135e+04	1.946e-02	9.729e-02	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.8f	1F*	1	3	1	7	0.54617128	6.095e+01	7.997e-05	5.598e-04	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.8f	3F*	3	3	1	5	0.54617128	5.283e+00	9.704e-06	4.852e-05	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.8f	3F*	3	3	1	7	0.54617128	1.240e+02	1.627e-04	1.139e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.8f	3F*	3	3	1	9	0.54617128	2.141e+03	2.185e-03	1.966e-02	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.10p	3P*	3	1	1	5	0.54923000	9.211e+03	3.595e-02	1.798e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.9f	1F*	1	3	1	7	0.54950572	7.034e+01	2.133e-04	1.493e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.9f	3F*	3	3	1	5	0.54950572	6.093e+00	2.587e-05	1.294e-04	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.9f	3F*	3	3	1	7	0.54950572	1.429e+02	4.334e-04	3.034e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.9f	3F*	3	3	1	9	0.54950572	2.468e+03	5.822e-03	5.240e-02	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.11p	3P*	3	1	1	5	0.55164700	7.741e+03	7.416e-02	3.708e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.10f	1F*	1	3	1	7	0.55188736	7.647e+01	5.876e-04	4.113e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.10f	3F*	3	3	1	5	0.55188736	6.616e+00	7.118e-05	3.559e-04	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.10f	3F*	3	3	1	7	0.55188736	1.551e+02	1.192e-03	8.343e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.10f	3F*	3	3	1	9	0.55188736	2.680e+03	1.602e-02	1.442e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.12p	3P*	3	1	1	5	0.55342900	6.817e+03	1.927e-01	9.633e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.11f	1F*	1	3	1	7	0.55364726	8.119e+01	1.970e-03	1.379e-02	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.11f	3F*	3	3	1	5	0.55364726	7.014e+00	2.383e-04	1.191e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.11f	3F*	3	3	1	7	0.55364726	1.643e+02	3.987e-03	2.791e-02	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.11f	3F*	3	3	1	9	0.55364726	2.841e+03	5.361e-02	4.825e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.13p	3P*	3	1	1	5	0.55478200	6.636e+03	9.051e-01	4.526e+00	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.12f	1F*	1	3	1	7	0.55498440	8.354e+01	1.208e-02	8.454e-02	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.12f	3F*	3	3	1	5	0.55498440	7.201e+00	1.457e-03	7.287e-03	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.12f	3F*	3	3	1	7	0.55498440	1.685e+02	2.436e-02	1.705e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.12f	3F*	3	3	1	9	0.55498440	2.917e+03	3.280e-01	2.952e+00	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.14p	3P*	3	1	1	5	0.55583200	3.413e+01	9.202e-01	4.601e+00	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.3d	1D	1	2	0	5	0.42285584	9.619e+03	9.454e-05	4.727e-04	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.3d	3D	3	2	0	5	0.43701659	2.021e+04	2.487e-04	1.244e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.3d	3D	3	2	0	7	0.43701675	2.522e+03	2.217e-05	1.552e-04	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.4d	1D	1	2	0	5	0.48419848	1.343e+04	4.537e-04	2.269e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.4d	3D	3	2	0	5	0.49383652	1.971e+04	8.883e-04	4.441e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.4d	3D	3	2	0	7	0.49383617	2.464e+03	7.932e-05	5.552e-04	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.5d	1D	1	2	0	5	0.51311972	1.231e+04	1.166e-03	5.828e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.5d	3D	3	2	0	5	0.51913287	1.363e+04	1.746e-03	8.728e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.5d	3D	3	2	0	7	0.51913260	1.704e+03	1.559e-04	1.091e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.5g	3G	3	4	0	7	0.52181666	1.179e+01	1.254e-06	8.780e-06	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.5g	1G	1	4	0	9	0.52181666	5.513e+02	4.562e-05	4.106e-04	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.5g	3G	3	4	0	9	0.52181666	7.898e+00	6.535e-07	5.882e-06	auto
3s.13f	1F*	1	3	1	7	0.55602420	3p2	3P	3	1	0	5	0.52738610	2.647e-01	5.625e-08	2.813e-07	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.6d	1D	1	2	0	5	0.52874672	9.207e+03	2.157e-03	1.078e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.6d	3D	3	2	0	5	0.53257046	8.941e+03	2.833e-03	1.416e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.6d	3D	3	2	0	7	0.53257037	1.118e+03	2.530e-04	1.771e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.6g	3G	3	4	0	7	0.53410086	1.877e+01	4.862e-06	3.403e-05	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.6g	1G	1	4	0	9	0.53410086	8.650e+02	1.743e-04	1.568e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.6g	3G	3	4	0	9	0.53410086	2.105e+01	4.241e-06	3.817e-05	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.7d	1D	1	2	0	5	0.53802135	6.967e+03	3.747e-03	1.873e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.7d	3D	3	2	0	5	0.54055245	6.111e+03	4.449e-03	2.225e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.7d	3D	3	2	0	7	0.54055235	7.638e+02	3.972e-04	2.781e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.7g	3G	3	4	0	7	0.54150711	2.375e+01	1.403e-05	9.821e-05	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.7g	3G	3	4	0	9	0.54150711	1.082e+03	4.971e-04	4.474e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.7g	1G	1	4	0	9	0.54150711	3.882e+01	1.784e-05	1.605e-04	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.8d	1D	1	2	0	5	0.54393522	5.332e+03	6.359e-03	3.179e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.8d	3D	3	2	0	5	0.54567747	4.346e+03	7.076e-03	3.538e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.8d	3D	3	2	0	7	0.54567735	5.432e+02	6.317e-04	4.422e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.8g	3G	3	4	0	7	0.54631250	2.715e+01	3.584e-05	2.509e-04	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.8g	3G	3	4	0	9	0.54631250	1.223e+03	1.256e-03	1.130e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.8g	1G	1	4	0	9	0.54631250	5.784e+01	5.938e-05	5.344e-04	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.9d	1D	1	2	0	5	0.54791972	4.141e+03	1.099e-02	5.494e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.9d	3D	3	2	0	5	0.54916218	3.197e+03	1.183e-02	5.917e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.9d	3D	3	2	0	7	0.54916218	3.996e+02	1.056e-03	7.395e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.9g	3G	3	4	0	7	0.54960627	2.963e+01	8.955e-05	6.269e-04	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.9g	3G	3	4	0	9	0.54960627	1.319e+03	3.101e-03	2.791e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.9g	1G	1	4	0	9	0.54960627	7.875e+01	1.851e-04	1.666e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.10d	1D	1	2	0	5	0.55072514	3.264e+03	2.026e-02	1.013e-01	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.10d	3D	3	2	0	5	0.55163860	2.415e+03	2.188e-02	1.094e-01	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.10d	3D	3	2	0	7	0.55163860	3.019e+02	1.954e-03	1.368e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.11d	1D	1	2	0	5	0.55277180	2.602e+03	4.287e-02	2.144e-01	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.11d	3D	3	2	0	5	0.55346150	1.851e+03	4.912e-02	2.456e-01	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.11d	3D	3	2	0	7	0.55346150	2.314e+02	4.386e-03	3.071e-02	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.12d	1D	1	2	0	5	0.55430930	2.011e+03	1.192e-01	5.959e-01	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.12d	3D	3	2	0	5	0.55484160	1.380e+03	1.720e-01	8.599e-01	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.12d	3D	3	2	0	7	0.55484160	1.725e+02	1.536e-02	1.075e-01	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.13d	1D	1	2	0	5	0.55549300	6.734e+03	4.159e+00	2.080e+01	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.13d	3D	3	2	0	5	0.55591240	2.888e+01	4.027e-01	2.014e+00	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.13d	3D	3	2	0	7	0.55591240	3.609e+00	3.595e-02	2.516e-01	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.4s	3S	3	0	0	3	0.37541836	2.586e-12	1.645e-20	4.935e-20	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.3d	1D	1	2	0	5	0.42285584	6.608e-04	4.639e-12	2.319e-11	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.3d	3D	3	2	0	3	0.43701687	5.744e+04	8.415e-04	2.525e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.3d	3D	3	2	0	5	0.43701659	1.063e+04	9.344e-05	4.672e-04	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.3d	3D	3	2	0	7	0.43701675	3.036e+02	1.906e-06	1.334e-05	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.5s	3S	3	0	0	3	0.47269724	5.177e-15	1.547e-22	4.641e-22	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.4d	1D	1	2	0	5	0.48419848	1.171e-06	2.826e-14	1.413e-13	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.4d	3D	3	2	0	3	0.49383689	5.604e+04	3.007e-03	9.020e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.4d	3D	3	2	0	5	0.49383652	1.038e+04	3.341e-04	1.671e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.4d	3D	3	2	0	7	0.49383617	2.965e+02	6.818e-06	4.772e-05	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.6s	3S	3	0	0	3	0.50932360	9.176e-16	8.730e-23	2.619e-22	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.5d	1D	1	2	0	5	0.51311972	6.819e-06	4.612e-13	2.306e-12	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.5d	3D	3	2	0	3	0.51913308	3.875e+04	5.908e-03	1.772e-02	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.5d	3D	3	2	0	5	0.51913287	7.175e+03	6.563e-04	3.282e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.5d	3D	3	2	0	7	0.51913260	2.050e+02	1.339e-05	9.376e-05	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.5g	3G	3	4	0	7	0.52181666	5.674e+02	4.312e-05	3.018e-04	auto
3s.13f	3F*	3	3	1	5	0.55602420	3p2	3P	3	1	0	3	0.52701670	2.387e-06	5.886e-13	1.766e-12	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.7s	3S	3	0	0	3	0.52721550	5.770e-13	1.443e-19	4.328e-19	auto
3s.13f	3F*	3	3	1	5	0.55602420	3p2	3P	3	1	0	5	0.52738610	7.893e-07	1.198e-13	5.991e-13	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.6d	1D	1	2	0	5	0.52874672	2.313e-06	3.870e-13	1.935e-12	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.6d	3D	3	2	0	3	0.53257065	2.542e+04	9.589e-03	2.877e-02	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.6d	3D	3	2	0	5	0.53257046	4.707e+03	1.065e-03	5.326e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.6d	3D	3	2	0	7	0.53257037	1.345e+02	2.174e-05	1.522e-04	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.6g	3G	3	4	0	7	0.53410086	9.032e+02	1.671e-04	1.170e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.8s	3S	3	0	0	3	0.53730801	9.965e-18	5.903e-24	1.771e-23	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.7d	1D	1	2	0	5	0.53802135	1.333e-06	5.120e-13	2.560e-12	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.7d	3D	3	2	0	3	0.54055262	1.737e+04	1.506e-02	4.517e-02	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.7d	3D	3	2	0	5	0.54055245	3.217e+03	1.673e-03	8.365e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.7d	3D	3	2	0	7	0.54055235	9.191e+01	3.414e-05	2.390e-04	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.7g	3G	3	4	0	7	0.54150711	1.143e+03	4.823e-04	3.376e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.9s	3S	3	0	0	3	0.54356300	3.081e-19	4.117e-25	1.235e-24	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.8d	1D	1	2	0	5	0.54393522	8.944e-07	7.619e-13	3.810e-12	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.8d	3D	3	2	0	3	0.54567761	1.235e+04	2.394e-02	7.181e-02	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.8d	3D	3	2	0	5	0.54567747	2.288e+03	2.661e-03	1.330e-02	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.8d	3D	3	2	0	7	0.54567735	6.536e+01	5.429e-05	3.800e-04	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.8g	3G	3	4	0	7	0.54631250	1.306e+03	1.231e-03	8.619e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.10s	3S	3	0	0	3	0.54770790	1.547e-20	4.641e-26	1.392e-25	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.9d	1D	1	2	0	5	0.54791972	6.470e-07	1.226e-12	6.132e-12	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.9d	3D	3	2	0	3	0.54916218	9.087e+03	4.004e-02	1.201e-01	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.9d	3D	3	2	0	5	0.54916218	1.683e+03	4.450e-03	2.225e-02	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.9d	3D	3	2	0	7	0.54916218	4.808e+01	9.080e-05	6.356e-04	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.9g	3G	3	4	0	7	0.54960627	1.426e+03	3.079e-03	2.155e-02	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.11s	3S	3	0	0	3	0.55059550	7.484e-22	5.269e-27	1.581e-26	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.10d	1D	1	2	0	5	0.55072514	4.954e-07	2.196e-12	1.098e-11	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.10d	3D	3	2	0	3	0.55163860	6.865e+03	7.406e-02	2.222e-01	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.10d	3D	3	2	0	5	0.55163860	1.271e+03	8.227e-03	4.113e-02	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.10d	3D	3	2	0	7	0.55163860	3.632e+01	1.679e-04	1.175e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.12s	3S	3	0	0	3	0.55268770	1.973e-23	3.677e-28	1.103e-27	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.11d	1D	1	2	0	5	0.55277180	4.016e-07	4.726e-12	2.363e-11	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.11d	3D	3	2	0	3	0.55346150	5.262e+03	1.662e-01	4.987e-01	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.11d	3D	3	2	0	5	0.55346150	9.744e+02	1.847e-02	9.235e-02	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.11d	3D	3	2	0	7	0.55346150	2.784e+01	3.770e-04	2.639e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.13s	3S	3	0	0	3	0.55425240	1.912e-28	1.264e-32	3.791e-32	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.12d	1D	1	2	0	5	0.55430930	3.464e-07	1.466e-11	7.332e-11	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.12d	3D	3	2	0	3	0.55484160	3.922e+03	5.819e-01	1.746e+00	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.12d	3D	3	2	0	5	0.55484160	7.263e+02	6.465e-02	3.233e-01	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.12d	3D	3	2	0	7	0.55484160	2.075e+01	1.319e-03	9.235e-03	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.14s	3S	3	0	0	3	0.55545280	2.909e-26	1.849e-29	5.546e-29	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.13d	1D	1	2	0	5	0.55549300	1.699e-07	7.496e-11	3.748e-10	auto
3s.13f	3F*	3	3	1	5	0.55602420	3s.13d	3D	3	2	0	3	0.55591240	8.210e+01	1.363e+00	4.089e+00	auto
