Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	source
3s.19p	3P*	3	1	1	1	0.55871200	3s.18d	3D	3	2	0	7	0.55870500	3.182e-24	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.4s	3S	3	0	0	3	0.37541836	2.339e-06	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.3d	1D	1	2	0	5	0.42285584	5.261e-06	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.3d	3D	3	2	0	3	0.43701687	2.350e-08	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.3d	3D	3	2	0	5	0.43701659	3.855e-03	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.3d	3D	3	2	0	7	0.43701675	7.707e-03	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.5s	3S	3	0	0	3	0.47269724	5.548e-08	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.4d	1D	1	2	0	5	0.48419848	4.402e-07	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.4d	3D	3	2	0	3	0.49383689	1.182e-09	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.4d	3D	3	2	0	5	0.49383652	6.491e-05	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.4d	3D	3	2	0	7	0.49383617	1.298e-04	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.6s	3S	3	0	0	3	0.50932360	4.461e-09	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.5d	3D	3	2	0	3	0.51913308	9.366e-11	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.5d	3D	3	2	0	5	0.51913287	2.432e-06	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.5d	3D	3	2	0	7	0.51913260	4.858e-06	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.5g	1G	1	4	0	9	0.52181666	2.877e-11	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.5g	3G	3	4	0	9	0.52181666	3.868e-11	auto
3s.19p	3P*	3	1	1	3	0.55871200	3p2	3P	3	1	0	3	0.52701670	2.519e-13	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.7s	3S	3	0	0	3	0.52721550	6.419e-10	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.6d	3D	3	2	0	3	0.53257065	9.861e-12	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.6d	3D	3	2	0	5	0.53257046	1.537e-07	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.6d	3D	3	2	0	7	0.53257037	3.069e-07	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.6g	1G	1	4	0	9	0.53410086	2.320e-11	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.6g	3G	3	4	0	9	0.53410086	2.685e-11	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.8s	3S	3	0	0	3	0.53730801	1.315e-10	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.7d	3D	3	2	0	3	0.54055262	1.101e-12	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.7g	3G	3	4	0	9	0.54150711	1.578e-11	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.7g	1G	1	4	0	9	0.54150711	1.602e-11	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.9s	3S	3	0	0	3	0.54356300	3.404e-11	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.8d	3D	3	2	0	3	0.54567761	9.559e-14	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.8g	3G	3	4	0	9	0.54631250	9.989e-12	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.8g	1G	1	4	0	9	0.54631250	9.109e-12	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.10s	3S	3	0	0	3	0.54770790	1.038e-11	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.9d	3D	3	2	0	3	0.54916218	1.440e-15	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.9g	3G	3	4	0	9	0.54960627	6.104e-12	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.9g	1G	1	4	0	9	0.54960627	5.027e-12	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.11s	3S	3	0	0	3	0.55059550	3.558e-12	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.10d	3D	3	2	0	3	0.55163860	3.180e-15	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.12s	3S	3	0	0	3	0.55268770	1.322e-12	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.11d	3D	3	2	0	3	0.55346150	6.538e-15	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.13s	3S	3	0	0	3	0.55425240	5.168e-13	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.12d	3D	3	2	0	3	0.55484160	6.036e-15	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.14s	3S	3	0	0	3	0.55545280	2.063e-13	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.13d	3D	3	2	0	3	0.55591240	4.131e-15	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.15s	3S	3	0	0	3	0.55626800	1.056e-13	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.14d	3D	3	2	0	3	0.55675930	2.300e-15	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.16s	3S	3	0	0	3	0.55701300	4.446e-14	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.15d	3D	3	2	0	3	0.55732000	1.587e-15	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.17s	3S	3	0	0	3	0.55761800	1.742e-14	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.16d	3D	3	2	0	3	0.55786900	6.499e-16	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.18s	3S	3	0	0	3	0.55811500	5.707e-15	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.17d	3D	3	2	0	3	0.55832400	1.475e-16	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.19s	3S	3	0	0	3	0.55853000	9.824e-16	auto
3s.19p	3P*	3	1	1	3	0.55871200	3s.18d	3D	3	2	0	3	0.55870500	1.101e-23	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s2	1S	1	0	0	1	0.00000000	1.280e-04	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.4s	3S	3	0	0	3	0.37541836	4.200e-06	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.4s	1S	1	0	0	1	0.39643154	3.391e-06	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.3d	1D	1	2	0	5	0.42285584	2.371e-06	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.3d	3D	3	2	0	3	0.43701687	4.162e-03	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.3d	3D	3	2	0	5	0.43701659	4.624e-03	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.3d	3D	3	2	0	7	0.43701675	2.777e-03	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.5s	1S	1	0	0	1	0.47892739	1.744e-07	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.4d	1D	1	2	0	5	0.48419848	2.028e-07	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.4d	3D	3	2	0	3	0.49383689	7.007e-05	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.4d	3D	3	2	0	5	0.49383652	7.787e-05	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.4d	3D	3	2	0	7	0.49383617	4.679e-05	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.6s	1S	1	0	0	1	0.51201246	1.832e-08	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.5d	3D	3	2	0	3	0.51913308	2.624e-06	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.5d	3D	3	2	0	5	0.51913287	2.916e-06	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.5d	3D	3	2	0	7	0.51913260	1.756e-06	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.5g	3G	3	4	0	11	0.52181666	7.913e-11	auto
3s.19p	3P*	3	1	1	5	0.55871300	3p2	3P	3	1	0	1	0.52682870	1.139e-13	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.7s	1S	1	0	0	1	0.52862060	2.952e-09	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.6d	3D	3	2	0	3	0.53257065	1.657e-07	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.6d	3D	3	2	0	5	0.53257046	1.842e-07	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.6d	3D	3	2	0	7	0.53257037	1.112e-07	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.6g	3G	3	4	0	11	0.53410086	5.873e-11	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.8s	1S	1	0	0	1	0.53813530	6.256e-10	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.7g	3G	3	4	0	11	0.54150711	3.732e-11	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.9s	1S	1	0	0	1	0.54409120	1.596e-10	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.8g	3G	3	4	0	11	0.54631250	2.241e-11	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.10s	1S	1	0	0	1	0.54806540	4.630e-11	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.9g	3G	3	4	0	11	0.54960627	1.306e-11	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.11s	1S	1	0	0	1	0.55111500	1.235e-11	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.12s	1S	1	0	0	1	0.55304500	4.242e-12	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.13s	1S	1	0	0	1	0.55449800	1.502e-12	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.14s	1S	1	0	0	1	0.55561900	5.347e-13	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.15s	1S	1	0	0	1	0.55650300	1.848e-13	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.16s	1S	1	0	0	1	0.55721200	5.909e-14	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.17s	1S	1	0	0	1	0.55779100	1.573e-14	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.18s	1S	1	0	0	1	0.55827200	2.486e-15	auto
3s.19p	3P*	3	1	1	5	0.55871300	3s.19s	1S	1	0	0	1	0.55868000	3.738e-19	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.3p	3P*	3	1	1	3	0.19929833	7.173e-05	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.3p	3P*	3	1	1	5	0.19966935	2.157e-04	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.3p	1P*	1	1	1	3	0.31941062	4.275e-05	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.4p	3P*	3	1	1	3	0.43599038	2.950e-07	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.4p	3P*	3	1	1	5	0.43605187	8.968e-07	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.4p	1P*	1	1	1	3	0.44968048	1.022e-06	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.5p	3P*	3	1	1	3	0.49436316	1.535e-08	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.4f	3F*	3	3	1	5	0.49825033	2.461e-06	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.4f	3F*	3	3	1	7	0.49825076	3.393e-06	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.4f	3F*	3	3	1	9	0.49825125	4.423e-06	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.5p	1P*	1	1	1	3	0.49852264	6.911e-08	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.6p	3P*	3	1	1	3	0.51958373	1.717e-09	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.5f	3F*	3	3	1	5	0.52128328	1.902e-07	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.5f	3F*	3	3	1	7	0.52128364	2.564e-07	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.5f	3F*	3	3	1	9	0.52128398	3.418e-07	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.6p	1P*	1	1	1	3	0.52138137	8.071e-09	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.7p	3P*	3	1	1	3	0.53288182	3.068e-10	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.6f	3F*	3	3	1	9	0.53377948	3.272e-08	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.7p	1P*	1	1	1	3	0.53382230	1.372e-09	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.8p	3P*	3	1	1	3	0.54076870	7.265e-11	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.7f	3F*	3	3	1	9	0.54129958	4.595e-09	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.8p	1P*	1	1	1	3	0.54132160	2.994e-10	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.9p	3P*	3	1	1	3	0.54582950	2.081e-11	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.8f	3F*	3	3	1	9	0.54617128	9.095e-10	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.9p	1P*	1	1	1	3	0.54618280	7.772e-11	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.10p	3P*	3	1	1	3	0.54922700	6.995e-12	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.9f	3F*	3	3	1	9	0.54950572	2.427e-10	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.10p	1P*	1	1	1	3	0.54951500	2.272e-11	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.11p	3P*	3	1	1	3	0.55164600	2.597e-12	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.10f	3F*	3	3	1	9	0.55188736	8.264e-11	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.11p	1P*	1	1	1	3	0.55189390	7.240e-12	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.12p	3P*	3	1	1	3	0.55342800	1.034e-12	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.11f	3F*	3	3	1	9	0.55364726	3.363e-11	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.12p	1P*	1	1	1	3	0.55365060	2.442e-12	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.13p	3P*	3	1	1	3	0.55478100	4.310e-13	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.12f	3F*	3	3	1	9	0.55498440	1.529e-11	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.13p	1P*	1	1	1	3	0.55498830	8.462e-13	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.14p	3P*	3	1	1	3	0.55583100	1.841e-13	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.13f	3F*	3	3	1	9	0.55602420	7.262e-12	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.14p	1P*	1	1	1	3	0.55602720	2.944e-13	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.15p	3P*	3	1	1	3	0.55666200	7.884e-14	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.14f	3F*	3	3	1	9	0.55684840	3.357e-12	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.15p	1P*	1	1	1	3	0.55685110	9.920e-14	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.16p	3P*	3	1	1	3	0.55733200	3.270e-14	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.15f	3F*	3	3	1	9	0.55751290	1.347e-12	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.16p	1P*	1	1	1	3	0.55751540	3.061e-14	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.17p	3P*	3	1	1	3	0.55788000	1.246e-14	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.17p	1P*	1	1	1	3	0.55805840	7.646e-15	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.18p	3P*	3	1	1	3	0.55833300	3.893e-15	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.18p	1P*	1	1	1	3	0.55850820	9.733e-16	auto
3s.20s	3S	3	0	0	3	0.55887800	3s.19p	3P*	3	1	1	3	0.55871200	6.373e-16	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.4s	3S	3	0	0	3	0.37541836	4.382e-08	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.3d	1D	1	2	0	5	0.42285584	1.499e-01	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.3d	3D	3	2	0	3	0.43701687	7.795e-09	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.3d	3D	3	2	0	5	0.43701659	1.804e-07	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.3d	3D	3	2	0	7	0.43701675	7.727e-07	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.5s	3S	3	0	0	3	0.47269724	8.016e-09	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.4d	1D	1	2	0	5	0.48419848	4.068e-03	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.4d	3D	3	2	0	3	0.49383689	5.400e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.6s	3S	3	0	0	3	0.50932360	2.675e-09	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.5d	1D	1	2	0	5	0.51311972	1.671e-04	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.5d	3D	3	2	0	3	0.51913308	5.634e-11	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.5g	1G	1	4	0	9	0.52181666	2.779e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.5g	3G	3	4	0	9	0.52181666	2.102e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3p2	3P	3	1	0	3	0.52701670	3.390e-11	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.7s	3S	3	0	0	3	0.52721550	8.573e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.6d	1D	1	2	0	5	0.52874672	1.110e-05	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.6d	3D	3	2	0	3	0.53257065	8.458e-12	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.6g	1G	1	4	0	9	0.53410086	1.829e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.6g	3G	3	4	0	9	0.53410086	1.606e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.8s	3S	3	0	0	3	0.53730801	2.971e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.7d	1D	1	2	0	5	0.53802135	1.041e-06	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.7d	3D	3	2	0	3	0.54055262	1.654e-12	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.7g	3G	3	4	0	9	0.54150711	1.113e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.7g	1G	1	4	0	9	0.54150711	1.114e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.9s	3S	3	0	0	3	0.54356300	1.123e-10	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.8d	1D	1	2	0	5	0.54393522	1.280e-07	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.8d	3D	3	2	0	3	0.54567761	3.927e-13	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.8g	3G	3	4	0	9	0.54631250	6.488e-11	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.8g	1G	1	4	0	9	0.54631250	7.231e-11	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.10s	3S	3	0	0	3	0.54770790	4.545e-11	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.9d	3D	3	2	0	3	0.54916218	1.082e-13	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.9g	3G	3	4	0	9	0.54960627	3.682e-11	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.9g	1G	1	4	0	9	0.54960627	4.545e-11	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.11s	3S	3	0	0	3	0.55059550	1.935e-11	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.10d	3D	3	2	0	3	0.55163860	3.358e-14	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.12s	3S	3	0	0	3	0.55268770	8.505e-12	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.11d	3D	3	2	0	3	0.55346150	1.149e-14	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.13s	3S	3	0	0	3	0.55425240	3.786e-12	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.12d	3D	3	2	0	3	0.55484160	4.264e-15	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.14s	3S	3	0	0	3	0.55545280	1.672e-12	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.13d	3D	3	2	0	3	0.55591240	1.680e-15	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.15s	3S	3	0	0	3	0.55626800	9.105e-13	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.14d	3D	3	2	0	3	0.55675930	6.846e-16	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.16s	3S	3	0	0	3	0.55701300	4.032e-13	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.15d	3D	3	2	0	3	0.55732000	4.109e-16	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.17s	3S	3	0	0	3	0.55761800	1.644e-13	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.16d	3D	3	2	0	3	0.55786900	1.933e-16	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.18s	3S	3	0	0	3	0.55811500	5.705e-14	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.17d	3D	3	2	0	3	0.55832400	8.704e-17	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.19s	3S	3	0	0	3	0.55853000	1.345e-14	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.18d	3D	3	2	0	3	0.55870500	4.521e-17	auto
3s.19p	1P*	1	1	1	3	0.55888510	3s.20s	3S	3	0	0	3	0.55887800	2.643e-22	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.3p	3P*	3	1	1	3	0.19929833	9.440e-06	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.3p	3P*	3	1	1	5	0.19966935	2.013e+04	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.3p	1P*	1	1	1	3	0.31941062	1.733e-06	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.4p	3P*	3	1	1	3	0.43599038	2.472e-08	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.4p	3P*	3	1	1	5	0.43605187	8.353e+00	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.4p	1P*	1	1	1	3	0.44968048	4.759e-08	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.5p	3P*	3	1	1	3	0.49436316	7.602e-10	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.5p	3P*	3	1	1	5	0.49438722	1.036e-01	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.4f	3F*	3	3	1	9	0.49825125	8.807e-09	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.5p	1P*	1	1	1	3	0.49852264	3.598e-09	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.6p	3P*	3	1	1	3	0.51958373	3.908e-11	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.6p	3P*	3	1	1	5	0.51959559	3.649e-03	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.5f	3F*	3	3	1	9	0.52128398	6.958e-10	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.6p	1P*	1	1	1	3	0.52138137	4.723e-10	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.7p	3P*	3	1	1	3	0.53288182	2.079e-12	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.7p	3P*	3	1	1	5	0.53288856	2.394e-04	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.6f	3F*	3	3	1	9	0.53377948	6.808e-11	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.7p	1P*	1	1	1	3	0.53382230	8.989e-11	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.6h	3H*	3	5	1	9	0.53417510	9.384e-12	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.8p	3P*	3	1	1	3	0.54076870	2.049e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.8p	3P*	3	1	1	5	0.54076870	2.282e-05	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.7f	3F*	3	3	1	9	0.54129958	9.602e-12	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.8p	1P*	1	1	1	3	0.54132160	2.189e-11	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.7h	3H*	3	5	1	9	0.54155556	1.139e-11	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.9p	3P*	3	1	1	3	0.54582950	4.287e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.9p	3P*	3	1	1	5	0.54582950	2.781e-06	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.8f	3F*	3	3	1	9	0.54617128	1.853e-12	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.9p	1P*	1	1	1	3	0.54618280	6.323e-12	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.8h	3H*	3	5	1	9	0.54634581	9.617e-12	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.10p	3P*	3	1	1	3	0.54922700	7.641e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.10p	3P*	3	1	1	5	0.54923000	4.119e-07	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.9f	3F*	3	3	1	9	0.54950572	4.688e-13	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.10p	1P*	1	1	1	3	0.54951500	2.054e-12	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.9h	3H*	3	5	1	9	0.54962983	7.032e-12	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.11p	3P*	3	1	1	3	0.55164600	6.649e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.10f	3F*	3	3	1	9	0.55188736	1.507e-13	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.11p	1P*	1	1	1	3	0.55189390	7.250e-13	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.12p	3P*	3	1	1	3	0.55342800	4.650e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.11f	3F*	3	3	1	9	0.55364726	5.982e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.12p	1P*	1	1	1	3	0.55365060	2.705e-13	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.13p	3P*	3	1	1	3	0.55478100	2.930e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.12f	3F*	3	3	1	9	0.55498440	2.851e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.13p	1P*	1	1	1	3	0.55498830	1.036e-13	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.14p	3P*	3	1	1	3	0.55583100	1.728e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.13f	3F*	3	3	1	9	0.55602420	1.578e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.14p	1P*	1	1	1	3	0.55602720	3.981e-14	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.15p	3P*	3	1	1	3	0.55666200	9.600e-15	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.14f	3F*	3	3	1	9	0.55684840	9.738e-15	auto
3s.19d	3D	3	2	0	3	0.55902700	3s.15p	1P*	1	1	1	3	0.55685110	1.486e-14	auto
