Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	source
3s.6p	3P*	3	1	1	5	0.51959559	3s.5p	3P*	3	1	1	1	0.49435152	1.180e-01	auto
3s.6p	3P*	3	1	1	5	0.51959559	3s.5p	3P*	3	1	1	3	0.49436316	2.648e-01	auto
3s.6p	3P*	3	1	1	5	0.51959559	3s.5p	3P*	3	1	1	5	0.49438722	2.047e-01	auto
3s.6p	3P*	3	1	1	5	0.51959559	3s.4f	1F*	1	3	1	7	0.49824836	1.652e-04	auto
3s.6p	3P*	3	1	1	5	0.51959559	3s.4f	3F*	3	3	1	5	0.49825033	1.632e-03	auto
3s.6p	3P*	3	1	1	5	0.51959559	3s.4f	3F*	3	3	1	7	0.49825076	1.126e-02	auto
3s.6p	3P*	3	1	1	5	0.51959559	3s.4f	3F*	3	3	1	9	0.49825125	4.406e-02	auto
3s.6p	3P*	3	1	1	5	0.51959559	3s.5p	1P*	1	1	1	3	0.49852264	9.312e-07	auto
3s.6p	3P*	3	1	1	5	0.51959559	3s.6p	3P*	3	1	1	1	0.51957785	1.582e-15	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.3p	3P*	3	1	1	3	0.19929833	3.527e+00	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.3p	3P*	3	1	1	5	0.19966935	1.807e+00	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.3p	1P*	1	1	1	3	0.31941062	7.543e+01	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.4p	3P*	3	1	1	3	0.43599038	2.339e-02	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.4p	3P*	3	1	1	5	0.43605187	1.103e-02	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.4p	1P*	1	1	1	3	0.44968048	1.797e+00	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.5p	3P*	3	1	1	3	0.49436316	3.671e-02	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.5p	3P*	3	1	1	5	0.49438722	1.966e-02	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.4f	1F*	1	3	1	7	0.49824836	1.589e-01	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.4f	3F*	3	3	1	5	0.49825033	1.264e-03	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.4f	3F*	3	3	1	7	0.49825076	9.445e-05	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.4f	3F*	3	3	1	9	0.49825125	1.316e-03	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.5p	1P*	1	1	1	3	0.49852264	1.529e+00	auto
3s.5f	1F*	1	3	1	7	0.52128269	3s.6p	3P*	3	1	1	3	0.51958373	1.920e-07	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.3p	3P*	3	1	1	1	0.19911554	6.992e+01	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.3p	3P*	3	1	1	3	0.19929833	6.977e+01	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.3p	3P*	3	1	1	5	0.19966935	9.923e+00	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.4p	3P*	3	1	1	1	0.43596035	4.265e-01	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.4p	3P*	3	1	1	3	0.43599038	4.258e-01	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.4p	3P*	3	1	1	5	0.43605187	6.061e-02	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.4p	1P*	1	1	1	3	0.44968048	7.607e-06	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.5p	3P*	3	1	1	1	0.49435152	7.621e-01	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.5p	3P*	3	1	1	3	0.49436316	7.600e-01	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.5p	3P*	3	1	1	5	0.49438722	1.080e-01	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.4f	1F*	1	3	1	7	0.49824836	7.026e-04	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.4f	3F*	3	3	1	5	0.49825033	1.110e-01	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.4f	3F*	3	3	1	7	0.49825076	4.787e-02	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.4f	3F*	3	3	1	9	0.49825125	2.313e-03	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.5p	1P*	1	1	1	3	0.49852264	3.954e-06	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.6p	3P*	3	1	1	1	0.51957785	3.988e-06	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.6p	3P*	3	1	1	3	0.51958373	3.902e-06	auto
3s.5f	3F*	3	3	1	5	0.52128328	3s.6p	3P*	3	1	1	5	0.51959559	5.333e-07	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.3p	3P*	3	1	1	3	0.19929833	9.614e+01	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.3p	3P*	3	1	1	5	0.19966935	4.781e+01	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.3p	1P*	1	1	1	3	0.31941062	2.851e+00	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.4p	3P*	3	1	1	3	0.43599038	5.850e-01	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.4p	3P*	3	1	1	5	0.43605187	2.921e-01	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.4p	1P*	1	1	1	3	0.44968048	6.962e-02	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.5p	3P*	3	1	1	3	0.49436316	1.049e+00	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.5p	3P*	3	1	1	5	0.49438722	5.202e-01	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.4f	1F*	1	3	1	7	0.49824836	1.641e-03	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.4f	3F*	3	3	1	5	0.49825033	3.343e-02	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.4f	3F*	3	3	1	7	0.49825076	9.201e-02	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.4f	3F*	3	3	1	9	0.49825125	3.483e-02	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.5p	1P*	1	1	1	3	0.49852264	5.662e-02	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.6p	3P*	3	1	1	3	0.51958373	5.387e-06	auto
3s.5f	3F*	3	3	1	7	0.52128364	3s.6p	3P*	3	1	1	5	0.51959559	2.572e-06	auto
3s.5f	3F*	3	3	1	9	0.52128398	3s.3p	3P*	3	1	1	5	0.19966935	1.488e+02	auto
3s.5f	3F*	3	3	1	9	0.52128398	3s.4p	3P*	3	1	1	5	0.43605187	9.096e-01	auto
3s.5f	3F*	3	3	1	9	0.52128398	3s.5p	3P*	3	1	1	5	0.49438722	1.620e+00	auto
3s.5f	3F*	3	3	1	9	0.52128398	3s.4f	1F*	1	3	1	7	0.49824836	4.066e-04	auto
3s.5f	3F*	3	3	1	9	0.52128398	3s.4f	3F*	3	3	1	5	0.49825033	1.285e-03	auto
3s.5f	3F*	3	3	1	9	0.52128398	3s.4f	3F*	3	3	1	7	0.49825076	2.771e-02	auto
3s.5f	3F*	3	3	1	9	0.52128398	3s.4f	3F*	3	3	1	9	0.49825125	1.325e-01	auto
3s.5f	3F*	3	3	1	9	0.52128398	3s.6p	3P*	3	1	1	5	0.51959559	8.012e-06	auto
3s.5f	3F*	3	3	1	9	0.52128398	3s.5f	3F*	3	3	1	5	0.52128328	1.311e-25	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.3p	3P*	3	1	1	1	0.19911554	2.095e-06	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.3p	3P*	3	1	1	3	0.19929833	2.517e-03	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.3p	3P*	3	1	1	5	0.19966935	2.886e-03	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.3p	1P*	1	1	1	3	0.31941062	5.419e+01	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.4p	3P*	3	1	1	1	0.43596035	9.002e-09	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.4p	3P*	3	1	1	3	0.43599038	2.971e-05	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.4p	3P*	3	1	1	5	0.43605187	2.152e-05	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.4p	1P*	1	1	1	3	0.44968048	4.370e-01	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.5p	3P*	3	1	1	1	0.49435152	3.431e-09	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.5p	3P*	3	1	1	3	0.49436316	4.028e-05	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.5p	3P*	3	1	1	5	0.49438722	1.340e-05	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.4f	1F*	1	3	1	7	0.49824836	9.701e-03	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.4f	3F*	3	3	1	5	0.49825033	5.967e-07	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.4f	3F*	3	3	1	7	0.49825076	1.174e-04	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.5p	1P*	1	1	1	3	0.49852264	5.847e-01	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.6p	3P*	3	1	1	1	0.51957785	3.178e-09	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.5f	1F*	1	3	1	7	0.52128269	1.038e-11	auto
3s.6p	1P*	1	1	1	3	0.52138137	3s.5f	3F*	3	3	1	7	0.52128364	3.570e-13	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.4s	3S	3	0	0	3	0.37541836	8.810e-18	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.3d	3D	3	2	0	3	0.43701687	1.261e+01	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.3d	3D	3	2	0	5	0.43701659	3.502e+00	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.3d	3D	3	2	0	7	0.43701675	2.335e-01	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.5s	3S	3	0	0	3	0.47269724	4.468e-22	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.4d	3D	3	2	0	3	0.49383689	1.818e+00	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.4d	3D	3	2	0	5	0.49383652	5.050e-01	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.4d	3D	3	2	0	7	0.49383617	3.366e-02	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.6s	3S	3	0	0	3	0.50932360	1.400e-25	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.5d	3D	3	2	0	3	0.51913308	3.291e-05	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.5d	3D	3	2	0	5	0.51913287	9.141e-06	auto
3s.5g	3G	3	4	0	7	0.52181666	3s.5d	3D	3	2	0	7	0.51913260	6.093e-07	auto
3s.5g	1G	1	4	0	9	0.52181666	3s.3d	1D	1	2	0	5	0.42285584	7.566e+00	auto
3s.5g	1G	1	4	0	9	0.52181666	3s.3d	3D	3	2	0	5	0.43701659	5.873e+00	auto
3s.5g	1G	1	4	0	9	0.52181666	3s.3d	3D	3	2	0	7	0.43701675	1.174e+00	auto
3s.5g	1G	1	4	0	9	0.52181666	3s.4d	1D	1	2	0	5	0.48419848	3.628e+00	auto
3s.5g	1G	1	4	0	9	0.52181666	3s.4d	3D	3	2	0	5	0.49383652	8.468e-01	auto
3s.5g	1G	1	4	0	9	0.52181666	3s.4d	3D	3	2	0	7	0.49383617	1.694e-01	auto
3s.5g	1G	1	4	0	9	0.52181666	3s.5d	1D	1	2	0	5	0.51311972	9.324e-03	auto
3s.5g	1G	1	4	0	9	0.52181666	3s.5d	3D	3	2	0	5	0.51913287	1.533e-05	auto
3s.5g	1G	1	4	0	9	0.52181666	3s.5d	3D	3	2	0	7	0.51913260	3.065e-06	auto
3s.5g	3G	3	4	0	9	0.52181666	3s.3d	1D	1	2	0	5	0.42285584	5.738e+00	auto
3s.5g	3G	3	4	0	9	0.52181666	3s.3d	3D	3	2	0	5	0.43701659	7.745e+00	auto
3s.5g	3G	3	4	0	9	0.52181666	3s.3d	3D	3	2	0	7	0.43701675	1.549e+00	auto
3s.5g	3G	3	4	0	9	0.52181666	3s.4d	1D	1	2	0	5	0.48419848	2.751e+00	auto
3s.5g	3G	3	4	0	9	0.52181666	3s.4d	3D	3	2	0	5	0.49383652	1.117e+00	auto
3s.5g	3G	3	4	0	9	0.52181666	3s.4d	3D	3	2	0	7	0.49383617	2.234e-01	auto
3s.5g	3G	3	4	0	9	0.52181666	3s.5d	1D	1	2	0	5	0.51311972	7.069e-03	auto
3s.5g	3G	3	4	0	9	0.52181666	3s.5d	3D	3	2	0	5	0.51913287	2.022e-05	auto
3s.5g	3G	3	4	0	9	0.52181666	3s.5d	3D	3	2	0	7	0.51913260	4.044e-06	auto
3s.5g	3G	3	4	0	11	0.52181666	3s.3d	3D	3	2	0	7	0.43701675	1.634e+01	auto
3s.5g	3G	3	4	0	11	0.52181666	3s.4d	3D	3	2	0	7	0.49383617	2.356e+00	auto
3s.5g	3G	3	4	0	11	0.52181666	3s.5d	3D	3	2	0	7	0.51913260	4.266e-05	auto
3s.5g	3G	3	4	0	11	0.52181666	3s.5g	3G	3	4	0	7	0.52181666	3.094e-29	auto
3p2	3P	3	1	0	1	0.52682870	3s.4s	3S	3	0	0	3	0.37541836	3.066e-08	auto
3p2	3P	3	1	0	1	0.52682870	3s.3d	1D	1	2	0	5	0.42285584	3.480e-05	auto
3p2	3P	3	1	0	1	0.52682870	3s.3d	3D	3	2	0	3	0.43701687	2.854e-09	auto
3p2	3P	3	1	0	1	0.52682870	3s.3d	3D	3	2	0	5	0.43701659	4.879e-05	auto
3p2	3P	3	1	0	1	0.52682870	3s.5s	3S	3	0	0	3	0.47269724	7.000e-11	auto
3p2	3P	3	1	0	1	0.52682870	3s.4d	1D	1	2	0	5	0.48419848	4.209e-06	auto
3p2	3P	3	1	0	1	0.52682870	3s.4d	3D	3	2	0	3	0.49383689	2.159e-12	auto
3p2	3P	3	1	0	1	0.52682870	3s.4d	3D	3	2	0	5	0.49383652	3.999e-09	auto
3p2	3P	3	1	0	1	0.52682870	3s.6s	3S	3	0	0	3	0.50932360	5.758e-12	auto
3p2	3P	3	1	0	1	0.52682870	3s.5d	1D	1	2	0	5	0.51311972	6.499e-06	auto
3p2	3P	3	1	0	1	0.52682870	3s.5d	3D	3	2	0	3	0.51913308	2.089e-13	auto
3p2	3P	3	1	0	1	0.52682870	3s.5d	3D	3	2	0	5	0.51913287	1.490e-12	auto
3p2	3P	3	1	0	3	0.52701670	3s2	1S	1	0	0	1	0.00000000	8.461e-05	auto
3p2	3P	3	1	0	3	0.52701670	3s.4s	1S	1	0	0	1	0.39643154	3.149e-07	auto
3p2	3P	3	1	0	3	0.52701670	3s.3d	1D	1	2	0	5	0.42285584	1.648e-05	auto
3p2	3P	3	1	0	3	0.52701670	3s.3d	3D	3	2	0	3	0.43701687	2.344e-05	auto
3p2	3P	3	1	0	3	0.52701670	3s.3d	3D	3	2	0	5	0.43701659	4.486e-06	auto
3p2	3P	3	1	0	3	0.52701670	3s.3d	3D	3	2	0	7	0.43701675	2.117e-05	auto
3p2	3P	3	1	0	3	0.52701670	3s.5s	1S	1	0	0	1	0.47892739	1.210e-07	auto
3p2	3P	3	1	0	3	0.52701670	3s.4d	1D	1	2	0	5	0.48419848	2.552e-06	auto
3p2	3P	3	1	0	3	0.52701670	3s.4d	3D	3	2	0	7	0.49383617	2.501e-10	auto
3p2	3P	3	1	0	3	0.52701670	3s.6s	1S	1	0	0	1	0.51201246	2.980e-08	auto
3p2	3P	3	1	0	3	0.52701670	3s.5d	1D	1	2	0	5	0.51311972	3.459e-07	auto
3p2	3P	3	1	0	3	0.52701670	3s.5d	3D	3	2	0	7	0.51913260	3.381e-09	auto
3p2	3P	3	1	0	3	0.52701670	3s.5g	3G	3	4	0	7	0.52181666	3.261e-14	auto
3p2	3P	3	1	0	3	0.52701670	3p2	3P	3	1	0	1	0.52682870	4.339e-08	auto
3s.7s	3S	3	0	0	3	0.52721550	3s2	1S	1	0	0	1	0.00000000	1.073e-11	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.4s	1S	1	0	0	1	0.39643154	4.018e-14	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.3d	3D	3	2	0	3	0.43701687	3.981e-02	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.3d	3D	3	2	0	5	0.43701659	6.636e-02	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.3d	3D	3	2	0	7	0.43701675	9.291e-02	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.5s	1S	1	0	0	1	0.47892739	1.547e-14	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.4d	3D	3	2	0	3	0.49383689	2.938e-03	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.4d	3D	3	2	0	5	0.49383652	4.896e-03	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.4d	3D	3	2	0	7	0.49383617	6.854e-03	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.6s	1S	1	0	0	1	0.51201246	3.880e-15	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.5d	3D	3	2	0	3	0.51913308	1.246e-02	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.5d	3D	3	2	0	5	0.51913287	2.076e-02	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.5d	3D	3	2	0	7	0.51913260	2.906e-02	auto
3s.7s	3S	3	0	0	3	0.52721550	3s.5g	3G	3	4	0	7	0.52181666	2.544e-23	auto
3s.7s	3S	3	0	0	3	0.52721550	3p2	3P	3	1	0	1	0.52682870	5.165e-14	auto
3p2	3P	3	1	0	5	0.52738610	3s2	1S	1	0	0	1	0.00000000	6.344e-02	auto
3p2	3P	3	1	0	5	0.52738610	3s.4s	1S	1	0	0	1	0.39643154	1.601e-03	auto
3p2	3P	3	1	0	5	0.52738610	3s.3d	1D	1	2	0	5	0.42285584	5.099e-03	auto
3p2	3P	3	1	0	5	0.52738610	3s.3d	3D	3	2	0	3	0.43701687	4.654e-06	auto
3p2	3P	3	1	0	5	0.52738610	3s.3d	3D	3	2	0	5	0.43701659	1.767e-05	auto
3p2	3P	3	1	0	5	0.52738610	3s.3d	3D	3	2	0	7	0.43701675	2.719e-05	auto
3p2	3P	3	1	0	5	0.52738610	3s.5s	1S	1	0	0	1	0.47892739	1.888e-04	auto
3p2	3P	3	1	0	5	0.52738610	3s.4d	1D	1	2	0	5	0.48419848	2.122e-05	auto
3p2	3P	3	1	0	5	0.52738610	3s.6s	1S	1	0	0	1	0.51201246	5.584e-05	auto
3p2	3P	3	1	0	5	0.52738610	3s.5d	1D	1	2	0	5	0.51311972	2.474e-05	auto
3p2	3P	3	1	0	5	0.52738610	3s.5g	1G	1	4	0	9	0.52181666	1.001e-07	auto
3p2	3P	3	1	0	5	0.52738610	3s.5g	3G	3	4	0	9	0.52181666	7.572e-08	auto
3p2	3P	3	1	0	5	0.52738610	3p2	3P	3	1	0	1	0.52682870	5.475e-13	auto
3p2	3P	3	1	0	5	0.52738610	3p2	3P	3	1	0	3	0.52701670	2.545e-07	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.4s	3S	3	0	0	3	0.37541836	7.194e-13	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.3d	1D	1	2	0	5	0.42285584	2.166e+00	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.3d	3D	3	2	0	3	0.43701687	3.093e-14	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.3d	3D	3	2	0	5	0.43701659	9.222e-09	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.5s	3S	3	0	0	3	0.47269724	1.728e-15	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.4d	1D	1	2	0	5	0.48419848	6.767e-01	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.4d	3D	3	2	0	3	0.49383689	9.867e-15	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.4d	3D	3	2	0	5	0.49383652	1.202e-10	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.6s	3S	3	0	0	3	0.50932360	1.695e-16	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.5d	1D	1	2	0	5	0.51311972	3.150e-01	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.5d	3D	3	2	0	3	0.51913308	6.271e-16	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.5d	3D	3	2	0	5	0.51913287	2.500e-14	auto
3s.7s	1S	1	0	0	1	0.52862060	3p2	3P	3	1	0	3	0.52701670	5.846e-09	auto
3s.7s	1S	1	0	0	1	0.52862060	3s.7s	3S	3	0	0	3	0.52721550	5.618e-16	auto
3s.7s	1S	1	0	0	1	0.52862060	3p2	3P	3	1	0	5	0.52738610	7.629e-09	auto
3s.6d	1D	1	2	0	5	0.52874672	3s2	1S	1	0	0	1	0.00000000	4.138e+02	auto
3s.6d	1D	1	2	0	5	0.52874672	3s.4s	1S	1	0	0	1	0.39643154	9.692e+00	auto
3s.6d	1D	1	2	0	5	0.52874672	3s.3d	1D	1	2	0	5	0.42285584	1.564e+01	auto
3s.6d	1D	1	2	0	5	0.52874672	3s.5s	1S	1	0	0	1	0.47892739	1.171e+00	auto
3s.6d	1D	1	2	0	5	0.52874672	3s.4d	1D	1	2	0	5	0.48419848	2.209e-02	auto
3s.6d	1D	1	2	0	5	0.52874672	3s.6s	1S	1	0	0	1	0.51201246	2.599e-01	auto
3s.6d	1D	1	2	0	5	0.52874672	3s.5d	1D	1	2	0	5	0.51311972	1.059e-01	auto
3s.6d	1D	1	2	0	5	0.52874672	3s.5g	1G	1	4	0	9	0.52181666	8.704e-04	auto
3s.6d	1D	1	2	0	5	0.52874672	3s.5g	3G	3	4	0	9	0.52181666	6.599e-04	auto
3s.6d	1D	1	2	0	5	0.52874672	3p2	3P	3	1	0	1	0.52682870	8.002e-10	auto
3s.6d	1D	1	2	0	5	0.52874672	3s.7s	1S	1	0	0	1	0.52862060	6.740e-11	auto
3s.6d	3D	3	2	0	3	0.53257065	3s2	1S	1	0	0	1	0.00000000	1.242e-09	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.4s	3S	3	0	0	3	0.37541836	2.009e+00	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.4s	1S	1	0	0	1	0.39643154	1.567e-12	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.3d	3D	3	2	0	3	0.43701687	7.853e-04	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.3d	3D	3	2	0	5	0.43701659	1.310e-03	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.3d	3D	3	2	0	7	0.43701675	1.498e-04	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.5s	3S	3	0	0	3	0.47269724	4.680e-01	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.5s	1S	1	0	0	1	0.47892739	5.643e-14	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.4d	3D	3	2	0	3	0.49383689	5.076e-02	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.4d	3D	3	2	0	5	0.49383652	8.460e-02	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.4d	3D	3	2	0	7	0.49383617	9.669e-03	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.6s	3S	3	0	0	3	0.50932360	6.073e-02	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.6s	1S	1	0	0	1	0.51201246	1.695e-15	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.5d	3D	3	2	0	3	0.51913308	3.211e-02	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.5d	3D	3	2	0	5	0.51913287	5.352e-02	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.5d	3D	3	2	0	7	0.51913260	6.116e-03	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.5g	3G	3	4	0	7	0.52181666	5.582e-03	auto
3s.6d	3D	3	2	0	3	0.53257065	3p2	3P	3	1	0	1	0.52682870	9.742e-14	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.7s	3S	3	0	0	3	0.52721550	7.685e-03	auto
3s.6d	3D	3	2	0	3	0.53257065	3s.7s	1S	1	0	0	1	0.52862060	9.447e-19	auto
3s.6d	3D	3	2	0	5	0.53257046	3s2	1S	1	0	0	1	0.00000000	1.149e-07	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.4s	3S	3	0	0	3	0.37541836	2.009e+00	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.4s	1S	1	0	0	1	0.39643154	3.052e-09	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.3d	3D	3	2	0	3	0.43701687	7.853e-04	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.3d	3D	3	2	0	5	0.43701659	5.612e-04	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.3d	3D	3	2	0	7	0.43701675	8.987e-04	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.5s	3S	3	0	0	3	0.47269724	4.680e-01	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.5s	1S	1	0	0	1	0.47892739	3.783e-10	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.4d	3D	3	2	0	3	0.49383689	5.076e-02	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.4d	3D	3	2	0	5	0.49383652	3.626e-02	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.4d	3D	3	2	0	7	0.49383617	5.801e-02	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.6s	3S	3	0	0	3	0.50932360	6.073e-02	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.6s	1S	1	0	0	1	0.51201246	1.237e-10	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.5d	3D	3	2	0	3	0.51913308	3.211e-02	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.5d	3D	3	2	0	5	0.51913287	2.294e-02	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.5d	3D	3	2	0	7	0.51913260	3.670e-02	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.5g	3G	3	4	0	7	0.52181666	9.303e-04	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.5g	1G	1	4	0	9	0.52181666	2.006e-03	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.5g	3G	3	4	0	9	0.52181666	2.646e-03	auto
3s.6d	3D	3	2	0	5	0.53257046	3p2	3P	3	1	0	1	0.52682870	8.775e-14	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.7s	3S	3	0	0	3	0.52721550	7.686e-03	auto
3s.6d	3D	3	2	0	5	0.53257046	3s.7s	1S	1	0	0	1	0.52862060	1.822e-13	auto
3s.6d	3D	3	2	0	7	0.53257037	3s.4s	3S	3	0	0	3	0.37541836	2.009e+00	auto
3s.6d	3D	3	2	0	7	0.53257037	3s.3d	3D	3	2	0	3	0.43701687	6.410e-05	auto
3s.6d	3D	3	2	0	7	0.53257037	3s.3d	3D	3	2	0	5	0.43701659	6.413e-04	auto
3s.6d	3D	3	2	0	7	0.53257037	3s.3d	3D	3	2	0	7	0.43701675	1.540e-03	auto
3s.6d	3D	3	2	0	7	0.53257037	3s.5s	3S	3	0	0	3	0.47269724	4.680e-01	auto
3s.6d	3D	3	2	0	7	0.53257037	3s.4d	3D	3	2	0	3	0.49383689	4.144e-03	auto
3s.6d	3D	3	2	0	7	0.53257037	3s.4d	3D	3	2	0	5	0.49383652	4.144e-02	auto
