Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	fik	gf
3s.19p	3P*	3	1	1	9	0.55871200	3s.4s	3S	3	0	0	3	0.37541836	1.568e+06	1.743e-02	5.228e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.3d	3D	3	2	0	15	0.43701672	8.684e+05	4.380e-03	6.570e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.5s	3S	3	0	0	3	0.47269724	1.687e+05	8.516e-03	2.555e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.4d	3D	3	2	0	15	0.49383643	1.556e+05	2.761e-03	4.142e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.6s	3S	3	0	0	3	0.50932360	4.109e+04	6.292e-03	1.888e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.5d	3D	3	2	0	15	0.51913279	3.394e+04	1.618e-03	2.428e-02
3s.19p	3P*	3	1	1	9	0.55871200	3p2	3P	3	1	0	9	0.52720103	2.797e+00	3.507e-07	3.156e-06
3s.19p	3P*	3	1	1	9	0.55871200	3s.7s	3S	3	0	0	3	0.52721550	1.452e+04	5.466e-03	1.640e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.6d	3D	3	2	0	15	0.53257046	8.182e+03	8.943e-04	1.342e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.8s	3S	3	0	0	3	0.53730801	6.432e+03	5.243e-03	1.573e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.7d	3D	3	2	0	15	0.54055244	1.893e+03	4.289e-04	6.433e-03
3s.19p	3P*	3	1	1	9	0.55871200	3s.9s	3S	3	0	0	3	0.54356300	3.322e+03	5.406e-03	1.622e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.8d	3D	3	2	0	15	0.54567744	3.202e+02	1.408e-04	2.111e-03
3s.19p	3P*	3	1	1	9	0.55871200	3s.10s	3S	3	0	0	3	0.54770790	1.919e+03	5.917e-03	1.775e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.9d	3D	3	2	0	15	0.54916218	9.227e+00	7.557e-06	1.134e-04
3s.19p	3P*	3	1	1	9	0.55871200	3s.11s	3S	3	0	0	3	0.55059550	1.208e+03	6.847e-03	2.054e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.10d	3D	3	2	0	15	0.55163860	3.539e+01	5.283e-05	7.925e-04
3s.19p	3P*	3	1	1	9	0.55871200	3s.12s	3S	3	0	0	3	0.55268770	8.143e+02	8.380e-03	2.514e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.11d	3D	3	2	0	15	0.55346150	1.331e+02	3.606e-04	5.408e-03
3s.19p	3P*	3	1	1	9	0.55871200	3s.13s	3S	3	0	0	3	0.55425240	5.806e+02	1.090e-02	3.271e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.12d	3D	3	2	0	15	0.55484160	2.265e+02	1.130e-03	1.694e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.14s	3S	3	0	0	3	0.55545280	4.339e+02	1.525e-02	4.576e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.13d	3D	3	2	0	15	0.55591240	2.965e+02	2.826e-03	4.239e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.15s	3S	3	0	0	3	0.55626800	3.950e+02	2.470e-02	7.410e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.14d	3D	3	2	0	15	0.55675930	3.395e+02	6.651e-03	9.977e-02
3s.19p	3P*	3	1	1	9	0.55871200	3s.16s	3S	3	0	0	3	0.55701300	3.443e+02	4.455e-02	1.337e-01
3s.19p	3P*	3	1	1	9	0.55871200	3s.15d	3D	3	2	0	15	0.55732000	4.611e+02	1.778e-02	2.667e-01
3s.19p	3P*	3	1	1	9	0.55871200	3s.17s	3S	3	0	0	3	0.55761800	3.258e+02	1.017e-01	3.050e-01
3s.19p	3P*	3	1	1	9	0.55871200	3s.16d	3D	3	2	0	15	0.55786900	5.151e+02	5.414e-02	8.121e-01
3s.19p	3P*	3	1	1	9	0.55871200	3s.18s	3S	3	0	0	3	0.55811500	3.592e+02	3.764e-01	1.129e+00
3s.19p	3P*	3	1	1	9	0.55871200	3s.17d	3D	3	2	0	15	0.55832400	5.516e+02	2.737e-01	4.105e+00
3s.19p	3P*	3	1	1	9	0.55871200	3s.19s	3S	3	0	0	3	0.55853000	6.727e+02	7.585e+00	2.275e+01
3s.19p	3P*	3	1	1	9	0.55871200	3s.18d	3D	3	2	0	15	0.55870500	1.417e-01	2.160e-01	3.240e+00
3s.20s	3S	3	0	0	3	0.55887800	3s.3p	3P*	3	1	1	9	0.19948414	3.772e+07	1.212e-02	1.091e-01
3s.20s	3S	3	0	0	3	0.55887800	3s.4p	3P*	3	1	1	9	0.43602120	1.343e+06	3.691e-03	3.322e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.5p	3P*	3	1	1	9	0.49437523	2.551e+05	2.544e-03	2.290e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.6p	3P*	3	1	1	9	0.51958967	7.718e+04	2.075e-03	1.867e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.7p	3P*	3	1	1	9	0.53288523	3.155e+04	1.938e-03	1.744e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.8p	3P*	3	1	1	9	0.54076870	1.539e+04	1.947e-03	1.753e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.9p	3P*	3	1	1	9	0.54582950	8.487e+03	2.068e-03	1.862e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.10p	3P*	3	1	1	9	0.54922800	5.193e+03	2.314e-03	2.083e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.11p	3P*	3	1	1	9	0.55164600	3.418e+03	2.712e-03	2.441e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.12p	3P*	3	1	1	9	0.55342800	2.389e+03	3.338e-03	3.004e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.13p	3P*	3	1	1	9	0.55478100	1.756e+03	4.341e-03	3.907e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.14p	3P*	3	1	1	9	0.55583100	1.353e+03	6.048e-03	5.443e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.15p	3P*	3	1	1	9	0.55666200	1.093e+03	9.239e-03	8.315e-02
3s.20s	3S	3	0	0	3	0.55887800	3s.16p	3P*	3	1	1	9	0.55733200	9.302e+02	1.615e-02	1.454e-01
3s.20s	3S	3	0	0	3	0.55887800	3s.17p	3P*	3	1	1	9	0.55788000	8.489e+02	3.537e-02	3.183e-01
3s.20s	3S	3	0	0	3	0.55887800	3s.18p	3P*	3	1	1	9	0.55833300	8.874e+02	1.240e-01	1.116e+00
3s.20s	3S	3	0	0	3	0.55887800	3s.19p	3P*	3	1	1	9	0.55871200	1.554e+03	2.340e+00	2.106e+01
3s.19p	1P*	1	1	1	3	0.55888510	3s2	1S	1	0	0	1	0.00000000	6.614e+06	7.909e-03	7.909e-03
3s.19p	1P*	1	1	1	3	0.55888510	3s.4s	1S	1	0	0	1	0.39643154	3.477e+05	4.920e-03	4.920e-03
3s.19p	1P*	1	1	1	3	0.55888510	3s.3d	1D	1	2	0	5	0.42285584	5.851e+06	2.362e-02	1.181e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.5s	1S	1	0	0	1	0.47892739	1.634e+05	9.545e-03	9.545e-03
3s.19p	1P*	1	1	1	3	0.55888510	3s.4d	1D	1	2	0	5	0.48419848	1.737e+06	2.327e-02	1.163e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.6s	1S	1	0	0	1	0.51201246	6.522e+04	1.109e-02	1.109e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.5d	1D	1	2	0	5	0.51311972	4.963e+05	1.770e-02	8.850e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.7s	1S	1	0	0	1	0.52862060	3.180e+04	1.297e-02	1.297e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.6d	1D	1	2	0	5	0.52874672	1.764e+05	1.451e-02	7.254e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.7d	1D	1	2	0	5	0.53802135	7.179e+04	1.232e-02	6.160e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.8s	1S	1	0	0	1	0.53813530	1.758e+04	1.525e-02	1.525e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.8d	1D	1	2	0	5	0.54393522	3.259e+04	1.089e-02	5.446e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.9s	1S	1	0	0	1	0.54409120	1.062e+04	1.813e-02	1.813e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.9d	1D	1	2	0	5	0.54791972	1.621e+04	1.007e-02	5.034e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.10s	1S	1	0	0	1	0.54806540	6.843e+03	2.183e-02	2.183e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.10d	1D	1	2	0	5	0.55072514	8.708e+03	9.768e-03	4.884e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.11s	1S	1	0	0	1	0.55111500	4.181e+03	2.586e-02	2.586e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.11d	1D	1	2	0	5	0.55277180	5.012e+03	1.002e-02	5.008e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.12s	1S	1	0	0	1	0.55304500	2.974e+03	3.257e-02	3.257e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.12d	1D	1	2	0	5	0.55430930	3.075e+03	1.097e-02	5.484e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.13s	1S	1	0	0	1	0.55449800	2.180e+03	4.230e-02	4.230e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.13d	1D	1	2	0	5	0.55549300	2.008e+03	1.304e-02	6.518e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.14s	1S	1	0	0	1	0.55561900	1.637e+03	5.732e-02	5.732e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.14d	1D	1	2	0	5	0.55642400	1.400e+03	1.726e-02	8.632e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.15s	1S	1	0	0	1	0.55650300	1.255e+03	8.260e-02	8.260e-02
3s.19p	1P*	1	1	1	3	0.55888510	3s.15d	1D	1	2	0	5	0.55716800	1.055e+03	2.673e-02	1.337e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.16s	1S	1	0	0	1	0.55721200	9.829e+02	1.311e-01	1.311e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.16d	1D	1	2	0	5	0.55777000	8.883e+02	5.336e-02	2.668e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.17s	1S	1	0	0	1	0.55779100	7.926e+02	2.473e-01	2.473e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.17d	1D	1	2	0	5	0.55826900	8.920e+02	1.755e-01	8.777e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.18s	1S	1	0	0	1	0.55827200	6.959e+02	6.914e-01	6.914e-01
3s.19p	1P*	1	1	1	3	0.55888510	3s.19s	1S	1	0	0	1	0.55868000	1.343e+03	1.192e+01	1.192e+01
3s.19p	1P*	1	1	1	3	0.55888510	3s.18d	1D	1	2	0	5	0.55868300	1.841e+03	3.368e+00	1.684e+01
3s.19d	3D	3	2	0	15	0.55902700	3s.3p	3P*	3	1	1	9	0.19948414	2.450e+07	3.932e-02	3.539e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.4p	3P*	3	1	1	9	0.43602120	5.590e+05	7.665e-03	6.899e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.5p	3P*	3	1	1	9	0.49437523	6.020e+04	2.988e-03	2.690e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.4f	3F*	3	3	1	21	0.49825087	3.797e+03	9.142e-05	1.920e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.6p	3P*	3	1	1	9	0.51958967	8.165e+03	1.089e-03	9.804e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.5f	3F*	3	3	1	21	0.52128370	3.028e+03	1.890e-04	3.969e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.7p	3P*	3	1	1	9	0.53288523	9.470e+02	2.875e-04	2.588e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.6f	3F*	3	3	1	21	0.53377948	2.200e+03	3.069e-04	6.446e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.8p	3P*	3	1	1	9	0.54076870	1.285e+01	7.999e-06	7.199e-05
3s.19d	3D	3	2	0	15	0.55902700	3s.7f	3F*	3	3	1	21	0.54129958	1.678e+03	4.748e-04	9.970e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.9p	3P*	3	1	1	9	0.54582950	9.757e+01	1.162e-04	1.046e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.8f	1F*	1	3	1	7	0.54617128	1.333e+03	2.152e-03	1.506e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.10p	3P*	3	1	1	9	0.54922800	2.862e+02	6.184e-04	5.566e-03
3s.19d	3D	3	2	0	15	0.55902700	3s.9f	3F*	3	3	1	21	0.54950572	1.092e+03	1.071e-03	2.250e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.11p	3P*	3	1	1	9	0.55164600	4.272e+02	1.627e-03	1.464e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.10f	3F*	3	3	1	21	0.55188736	9.160e+02	1.598e-03	3.356e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.12p	3P*	3	1	1	9	0.55342800	5.128e+02	3.394e-03	3.055e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.11f	3F*	3	3	1	21	0.55364726	7.814e+02	2.401e-03	5.042e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.13p	3P*	3	1	1	9	0.55478100	5.579e+02	6.421e-03	5.779e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.12f	3F*	3	3	1	21	0.55498440	6.744e+02	3.669e-03	7.706e-02
3s.19d	3D	3	2	0	15	0.55902700	3s.14p	3P*	3	1	1	9	0.55583100	5.783e+02	1.175e-02	1.057e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.13f	3F*	3	3	1	21	0.55602420	5.851e+02	5.770e-03	1.212e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.15p	3P*	3	1	1	9	0.55666200	5.852e+02	2.171e-02	1.954e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.14f	3F*	3	3	1	21	0.55684840	5.050e+02	9.462e-03	1.987e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.16p	3P*	3	1	1	9	0.55733200	5.850e+02	4.225e-02	3.802e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.15f	3F*	3	3	1	21	0.55751290	4.215e+02	1.635e-02	3.434e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.17p	3P*	3	1	1	9	0.55788000	5.827e+02	9.190e-02	8.271e-01
3s.19d	3D	3	2	0	15	0.55902700	3s.18p	3P*	3	1	1	9	0.55833300	5.825e+02	2.510e-01	2.259e+00
3s.19d	3D	3	2	0	15	0.55902700	3s.19p	3P*	3	1	1	9	0.55871200	5.781e+02	1.209e+00	1.088e+01
3s.19d	1D	1	2	0	5	0.55903200	3s.3p	1P*	1	1	1	3	0.31941062	9.500e+06	3.433e-02	1.030e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.4p	1P*	1	1	1	3	0.44968048	1.240e+06	2.151e-02	6.454e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.4f	1F*	1	3	1	7	0.49824836	4.653e+03	1.120e-04	7.839e-04
3s.19d	1D	1	2	0	5	0.55903200	3s.5p	1P*	1	1	1	3	0.49852264	3.088e+05	1.750e-02	5.249e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.5f	1F*	1	3	1	7	0.52128269	3.424e+03	2.137e-04	1.496e-03
3s.19d	1D	1	2	0	5	0.55903200	3s.6p	1P*	1	1	1	3	0.52138137	1.039e+05	1.520e-02	4.561e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.6f	1F*	1	3	1	7	0.53377902	2.409e+03	3.359e-04	2.351e-03
3s.19d	1D	1	2	0	5	0.55903200	3s.7p	1P*	1	1	1	3	0.53382230	4.400e+04	1.437e-02	4.310e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.7f	1F*	1	3	1	7	0.54129958	1.811e+03	5.121e-04	3.585e-03
3s.19d	1D	1	2	0	5	0.55903200	3s.8p	1P*	1	1	1	3	0.54132160	2.179e+04	1.442e-02	4.325e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.8f	3F*	3	3	1	21	0.54617128	1.433e+03	2.569e-04	5.395e-03
3s.19d	1D	1	2	0	5	0.55903200	3s.9p	1P*	1	1	1	3	0.54618280	1.206e+04	1.515e-02	4.546e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.9f	1F*	1	3	1	7	0.54950572	1.178e+03	1.154e-03	8.080e-03
3s.19d	1D	1	2	0	5	0.55903200	3s.10p	1P*	1	1	1	3	0.54951500	7.230e+03	1.656e-02	4.969e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.10f	1F*	1	3	1	7	0.55188736	9.955e+02	1.734e-03	1.214e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.11p	1P*	1	1	1	3	0.55189390	4.617e+03	1.880e-02	5.640e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.11f	1F*	1	3	1	7	0.55364726	8.591e+02	2.635e-03	1.844e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.12p	1P*	1	1	1	3	0.55365060	3.098e+03	2.220e-02	6.659e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.12f	1F*	1	3	1	7	0.55498440	7.528e+02	4.086e-03	2.860e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.13p	1P*	1	1	1	3	0.55498830	2.157e+03	2.737e-02	8.212e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.13f	1F*	1	3	1	7	0.55602420	6.658e+02	6.544e-03	4.581e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.14p	1P*	1	1	1	3	0.55602720	1.552e+03	3.566e-02	1.070e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.14f	1F*	1	3	1	7	0.55684840	5.889e+02	1.098e-02	7.688e-02
3s.19d	1D	1	2	0	5	0.55903200	3s.15p	1P*	1	1	1	3	0.55685110	1.145e+03	4.996e-02	1.499e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.15f	1F*	1	3	1	7	0.55751290	5.078e+02	1.957e-02	1.370e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.16p	1P*	1	1	1	3	0.55751540	8.644e+02	7.798e-02	2.339e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.17p	1P*	1	1	1	3	0.55805840	6.681e+02	1.462e-01	4.387e-01
3s.19d	1D	1	2	0	5	0.55903200	3s.18p	1P*	1	1	1	3	0.55850820	5.394e+02	4.079e-01	1.224e+00
3s.19d	1D	1	2	0	5	0.55903200	3s.19p	1P*	1	1	1	3	0.55888510	5.910e+02	5.682e+00	1.705e+01
3s.20p	3P*	3	1	1	9	0.55903400	3s.4s	3S	3	0	0	3	0.37541836	1.648e+07	1.825e-01	5.476e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.3d	3D	3	2	0	15	0.43701672	1.428e+06	7.165e-03	1.075e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.5s	3S	3	0	0	3	0.47269724	1.662e+06	8.329e-02	2.499e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.4d	3D	3	2	0	15	0.49383643	2.702e+05	4.749e-03	7.123e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.6s	3S	3	0	0	3	0.50932360	3.719e+05	5.620e-02	1.686e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.5d	3D	3	2	0	15	0.51913279	6.418e+04	3.011e-03	4.517e-02
3s.20p	3P*	3	1	1	9	0.55903400	3p2	3P	3	1	0	9	0.52720103	2.196e+00	2.698e-07	2.428e-06
3s.20p	3P*	3	1	1	9	0.55903400	3s.7s	3S	3	0	0	3	0.52721550	1.194e+05	4.405e-02	1.321e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.6d	3D	3	2	0	15	0.53257046	1.785e+04	1.904e-03	2.856e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.8s	3S	3	0	0	3	0.53730801	4.743e+04	3.753e-02	1.126e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.7d	3D	3	2	0	15	0.54055244	5.302e+03	1.160e-03	1.739e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.9s	3S	3	0	0	3	0.54356300	2.172e+04	3.389e-02	1.017e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.8d	3D	3	2	0	15	0.54567744	1.525e+03	6.385e-04	9.577e-03
3s.20p	3P*	3	1	1	9	0.55903400	3s.10s	3S	3	0	0	3	0.54770790	1.101e+04	3.206e-02	9.619e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.9d	3D	3	2	0	15	0.54916218	3.624e+02	2.778e-04	4.166e-03
3s.20p	3P*	3	1	1	9	0.55903400	3s.11s	3S	3	0	0	3	0.55059550	6.029e+03	3.162e-02	9.487e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.10d	3D	3	2	0	15	0.55163860	4.349e+01	5.940e-05	8.911e-04
3s.20p	3P*	3	1	1	9	0.55903400	3s.12s	3S	3	0	0	3	0.55268770	3.503e+03	3.248e-02	9.745e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.11d	3D	3	2	0	15	0.55346150	2.011e+00	4.837e-06	7.255e-05
3s.20p	3P*	3	1	1	9	0.55903400	3s.13s	3S	3	0	0	3	0.55425240	2.132e+03	3.483e-02	1.045e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.12d	3D	3	2	0	15	0.55484160	4.502e+01	1.913e-04	2.870e-03
3s.20p	3P*	3	1	1	9	0.55903400	3s.14s	3S	3	0	0	3	0.55545280	1.347e+03	3.922e-02	1.177e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.13d	3D	3	2	0	15	0.55591240	1.050e+02	8.050e-04	1.208e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.15s	3S	3	0	0	3	0.55626800	1.006e+03	4.910e-02	1.473e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.14d	3D	3	2	0	15	0.55675930	1.586e+02	2.289e-03	3.434e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.16s	3S	3	0	0	3	0.55701300	7.099e+02	6.492e-02	1.947e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.15d	3D	3	2	0	15	0.55732000	2.451e+02	6.233e-03	9.349e-02
3s.20p	3P*	3	1	1	9	0.55903400	3s.17s	3S	3	0	0	3	0.55761800	5.237e+02	9.754e-02	2.926e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.16d	3D	3	2	0	15	0.55786900	3.028e+02	1.666e-02	2.500e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.18s	3S	3	0	0	3	0.55811500	4.124e+02	1.824e-01	5.471e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.17d	3D	3	2	0	15	0.55832400	3.579e+02	5.303e-02	7.955e-01
3s.20p	3P*	3	1	1	9	0.55903400	3s.19s	3S	3	0	0	3	0.55853000	3.675e+02	5.403e-01	1.621e+00
3s.20p	3P*	3	1	1	9	0.55903400	3s.18d	3D	3	2	0	15	0.55870500	4.047e+02	2.793e-01	4.189e+00
3s.20p	3P*	3	1	1	9	0.55903400	3s.20s	3S	3	0	0	3	0.55887800	5.658e+02	8.683e+00	2.605e+01
3s.20p	3P*	3	1	1	9	0.55903400	3s.19d	3D	3	2	0	15	0.55902700	1.800e-01	2.744e-01	4.116e+00
3s.20s	1S	1	0	0	1	0.55910800	3s.3p	1P*	1	1	1	3	0.31941062	4.448e+07	3.212e-02	9.637e-02
3s.20s	1S	1	0	0	1	0.55910800	3s.4p	1P*	1	1	1	3	0.44968048	3.543e+06	1.228e-02	3.684e-02
3s.20s	1S	1	0	0	1	0.55910800	3s.5p	1P*	1	1	1	3	0.49852264	5.565e+05	6.291e-03	1.887e-02
3s.20s	1S	1	0	0	1	0.55910800	3s.6p	1P*	1	1	1	3	0.52138137	1.015e+05	2.958e-03	8.874e-03
3s.20s	1S	1	0	0	1	0.55910800	3s.7p	1P*	1	1	1	3	0.53382230	1.899e+04	1.232e-03	3.697e-03
3s.20s	1S	1	0	0	1	0.55910800	3s.8p	1P*	1	1	1	3	0.54132160	2.620e+03	3.437e-04	1.031e-03
3s.20s	1S	1	0	0	1	0.55910800	3s.9p	1P*	1	1	1	3	0.54618280	3.692e+01	9.171e-06	2.751e-05
3s.20s	1S	1	0	0	1	0.55910800	3s.10p	1P*	1	1	1	3	0.54951500	3.520e+02	1.587e-04	4.762e-04
3s.20s	1S	1	0	0	1	0.55910800	3s.11p	1P*	1	1	1	3	0.55189390	1.084e+03	8.646e-04	2.594e-03
3s.20s	1S	1	0	0	1	0.55910800	3s.12p	1P*	1	1	1	3	0.55365060	1.697e+03	2.365e-03	7.094e-03
3s.20s	1S	1	0	0	1	0.55910800	3s.13p	1P*	1	1	1	3	0.55498830	2.118e+03	5.180e-03	1.554e-02
3s.20s	1S	1	0	0	1	0.55910800	3s.14p	1P*	1	1	1	3	0.55602720	2.391e+03	1.045e-02	3.136e-02
3s.20s	1S	1	0	0	1	0.55910800	3s.15p	1P*	1	1	1	3	0.55685110	2.563e+03	2.088e-02	6.265e-02
3s.20s	1S	1	0	0	1	0.55910800	3s.16p	1P*	1	1	1	3	0.55751540	2.682e+03	4.388e-02	1.316e-01
3s.20s	1S	1	0	0	1	0.55910800	3s.17p	1P*	1	1	1	3	0.55805840	2.791e+03	1.051e-01	3.154e-01
3s.20s	1S	1	0	0	1	0.55910800	3s.18p	1P*	1	1	1	3	0.55850820	2.941e+03	3.392e-01	1.018e+00
3s.20s	1S	1	0	0	1	0.55910800	3s.19p	1P*	1	1	1	3	0.55888510	3.199e+03	2.672e+00	8.015e+00
3s.20p	1P*	1	1	1	3	0.55920400	3s2	1S	1	0	0	1	0.00000000	5.061e+07	6.044e-02	6.044e-02
3s.20p	1P*	1	1	1	3	0.55920400	3s.4s	1S	1	0	0	1	0.39643154	3.189e+07	4.495e-01	4.495e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.3d	1D	1	2	0	5	0.42285584	4.018e+07	1.614e-01	8.072e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.5s	1S	1	0	0	1	0.47892739	5.627e+06	3.261e-01	3.261e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.4d	1D	1	2	0	5	0.48419848	1.197e+07	1.589e-01	7.947e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.6s	1S	1	0	0	1	0.51201246	1.594e+06	2.673e-01	2.673e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.5d	1D	1	2	0	5	0.51311972	3.438e+06	1.209e-01	6.046e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.7s	1S	1	0	0	1	0.52862060	5.680e+05	2.268e-01	2.268e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.6d	1D	1	2	0	5	0.52874672	1.212e+06	9.759e-02	4.880e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.7d	1D	1	2	0	5	0.53802135	4.866e+05	8.100e-02	4.050e-01
3s.20p	1P*	1	1	1	3	0.55920400	3s.8s	1S	1	0	0	1	0.53813530	2.356e+05	1.982e-01	1.982e-01
