Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	fik	gf
3s.17d	3D	3	2	0	3	0.55832400	3s.14d	3D	3	2	0	3	0.55675930	1.927e-05	9.798e-10	2.939e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.14d	3D	3	2	0	5	0.55675930	3.211e-05	9.798e-10	4.899e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.14d	3D	3	2	0	7	0.55675930	3.670e-06	7.998e-11	5.599e-10
3s.17d	3D	3	2	0	3	0.55832400	3s.16s	3S	3	0	0	3	0.55701300	1.298e-05	9.402e-10	2.821e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.15d	3D	3	2	0	3	0.55732000	2.054e-05	2.537e-09	7.610e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.15d	3D	3	2	0	5	0.55732000	3.423e-05	2.537e-09	1.268e-08
3s.17d	3D	3	2	0	3	0.55832400	3s.15d	3D	3	2	0	7	0.55732000	3.912e-06	2.071e-10	1.450e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.17s	3S	3	0	0	3	0.55761800	2.835e-06	7.080e-10	2.124e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.16d	3D	3	2	0	3	0.55786900	1.353e-05	8.135e-09	2.441e-08
3s.17d	3D	3	2	0	3	0.55832400	3s.16d	3D	3	2	0	5	0.55786900	2.255e-05	8.135e-09	4.067e-08
3s.17d	3D	3	2	0	3	0.55832400	3s.16d	3D	3	2	0	7	0.55786900	2.577e-06	6.640e-10	4.648e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.18s	3S	3	0	0	3	0.55811500	3.751e-06	1.069e-08	3.207e-08
3s.17d	3D	3	2	0	5	0.55832400	3s2	1S	1	0	0	1	0.00000000	1.096e-05	2.189e-14	2.189e-14
3s.17d	3D	3	2	0	5	0.55832400	3s.4s	3S	3	0	0	3	0.37541836	4.783e+00	2.966e-08	8.899e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.4s	1S	1	0	0	1	0.39643154	3.096e-07	7.352e-15	7.352e-15
3s.17d	3D	3	2	0	5	0.55832400	3s.3d	1D	1	2	0	5	0.42285584	1.660e-06	1.126e-14	5.630e-14
3s.17d	3D	3	2	0	5	0.55832400	3s.3d	3D	3	2	0	3	0.43701687	3.537e+01	4.987e-07	1.496e-06
3s.17d	3D	3	2	0	5	0.55832400	3s.3d	3D	3	2	0	5	0.43701659	2.526e+01	2.137e-07	1.069e-06
3s.17d	3D	3	2	0	5	0.55832400	3s.3d	3D	3	2	0	7	0.43701675	4.042e+01	2.443e-07	1.710e-06
3s.17d	3D	3	2	0	5	0.55832400	3s.5s	3S	3	0	0	3	0.47269724	4.400e-02	1.245e-09	3.736e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.4d	1D	1	2	0	5	0.48419848	2.450e-07	5.551e-15	2.775e-14
3s.17d	3D	3	2	0	5	0.55832400	3s.4d	3D	3	2	0	3	0.49383689	1.951e+00	9.733e-08	2.920e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.4d	3D	3	2	0	5	0.49383652	1.393e+00	4.171e-08	2.086e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.4d	3D	3	2	0	7	0.49383617	2.229e+00	4.767e-08	3.337e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.6s	3S	3	0	0	3	0.50932360	3.940e-05	3.405e-12	1.021e-11
3s.17d	3D	3	2	0	5	0.55832400	3s.5d	3D	3	2	0	3	0.51913308	1.740e-01	2.350e-08	7.051e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.5d	3D	3	2	0	5	0.51913287	1.243e-01	1.007e-08	5.036e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.5d	3D	3	2	0	7	0.51913260	1.988e-01	1.151e-08	8.057e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.5g	3G	3	4	0	7	0.52181666	4.607e-05	3.074e-12	2.152e-11
3s.17d	3D	3	2	0	5	0.55832400	3s.5g	1G	1	4	0	9	0.52181666	9.935e-05	5.155e-12	4.640e-11
3s.17d	3D	3	2	0	5	0.55832400	3s.5g	3G	3	4	0	9	0.52181666	1.310e-04	6.798e-12	6.118e-11
3s.17d	3D	3	2	0	5	0.55832400	3s.7s	3S	3	0	0	3	0.52721550	5.933e-04	1.272e-10	3.816e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.6d	3D	3	2	0	3	0.53257065	2.073e-02	6.487e-09	1.946e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.6d	3D	3	2	0	5	0.53257046	1.481e-02	2.780e-09	1.390e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.6d	3D	3	2	0	7	0.53257037	2.370e-02	3.177e-09	2.224e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.6g	3G	3	4	0	7	0.53410086	5.419e-05	8.212e-12	5.748e-11
3s.17d	3D	3	2	0	5	0.55832400	3s.6g	1G	1	4	0	9	0.53410086	1.269e-04	1.495e-11	1.346e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.6g	3G	3	4	0	9	0.53410086	1.441e-04	1.698e-11	1.528e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.8s	3S	3	0	0	3	0.53730801	6.782e-04	3.186e-10	9.559e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.7d	3D	3	2	0	3	0.54055262	2.680e-03	1.760e-09	5.281e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.7d	3D	3	2	0	5	0.54055245	1.914e-03	7.544e-10	3.772e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.7d	3D	3	2	0	7	0.54055235	3.062e-03	8.622e-10	6.035e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.7g	3G	3	4	0	7	0.54150711	5.006e-05	1.574e-11	1.102e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.7g	3G	3	4	0	9	0.54150711	1.254e-04	3.066e-11	2.759e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.7g	1G	1	4	0	9	0.54150711	1.249e-04	3.055e-11	2.750e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.9s	3S	3	0	0	3	0.54356300	4.982e-04	4.744e-10	1.423e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.8d	3D	3	2	0	3	0.54567761	2.813e-04	3.649e-10	1.095e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.8d	3D	3	2	0	5	0.54567747	2.009e-04	1.564e-10	7.819e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.8d	3D	3	2	0	7	0.54567735	3.214e-04	1.787e-10	1.251e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.8g	3G	3	4	0	7	0.54631250	4.203e-05	2.591e-11	1.814e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.8g	3G	3	4	0	9	0.54631250	1.109e-04	5.317e-11	4.786e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.8g	1G	1	4	0	9	0.54631250	9.925e-05	4.758e-11	4.282e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.10s	3S	3	0	0	3	0.54770790	3.267e-04	6.014e-10	1.804e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.9d	3D	3	2	0	3	0.54916218	7.096e-06	1.754e-11	5.262e-11
3s.17d	3D	3	2	0	5	0.55832400	3s.9d	3D	3	2	0	5	0.54916218	5.068e-06	7.517e-12	3.759e-11
3s.17d	3D	3	2	0	5	0.55832400	3s.9d	3D	3	2	0	7	0.54916218	8.109e-06	8.591e-12	6.013e-11
3s.17d	3D	3	2	0	5	0.55832400	3s.9g	3G	3	4	0	7	0.54960627	3.352e-05	3.922e-11	2.745e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.9g	3G	3	4	0	9	0.54960627	9.270e-05	8.436e-11	7.592e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.9g	1G	1	4	0	9	0.54960627	7.489e-05	6.816e-11	6.134e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.11s	3S	3	0	0	3	0.55059550	2.056e-04	7.141e-10	2.142e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.10d	3D	3	2	0	3	0.55163860	9.181e-06	4.262e-11	1.279e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.10d	3D	3	2	0	5	0.55163860	6.558e-06	1.827e-11	9.134e-11
3s.17d	3D	3	2	0	5	0.55832400	3s.10d	3D	3	2	0	7	0.55163860	1.049e-05	2.088e-11	1.461e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.12s	3S	3	0	0	3	0.55268770	1.261e-04	8.236e-10	2.471e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.11d	3D	3	2	0	3	0.55346150	2.595e-05	2.277e-10	6.832e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.11d	3D	3	2	0	5	0.55346150	1.854e-05	9.760e-11	4.880e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.11d	3D	3	2	0	7	0.55346150	2.966e-05	1.115e-10	7.808e-10
3s.17d	3D	3	2	0	5	0.55832400	3s.13s	3S	3	0	0	3	0.55425240	7.481e-05	9.363e-10	2.809e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.12d	3D	3	2	0	3	0.55484160	3.044e-05	5.208e-10	1.562e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.12d	3D	3	2	0	5	0.55484160	2.174e-05	2.232e-10	1.116e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.12d	3D	3	2	0	7	0.55484160	3.478e-05	2.551e-10	1.785e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.14s	3S	3	0	0	3	0.55545280	4.182e-05	1.053e-09	3.158e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.13d	3D	3	2	0	3	0.55591240	2.662e-05	9.496e-10	2.849e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.13d	3D	3	2	0	5	0.55591240	1.901e-05	4.070e-10	2.035e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.13d	3D	3	2	0	7	0.55591240	3.042e-05	4.651e-10	3.256e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.15s	3S	3	0	0	3	0.55626800	2.836e-05	1.392e-09	4.176e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.14d	3D	3	2	0	3	0.55675930	1.927e-05	1.633e-09	4.899e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.14d	3D	3	2	0	5	0.55675930	1.376e-05	6.998e-10	3.499e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.14d	3D	3	2	0	7	0.55675930	2.202e-05	7.998e-10	5.599e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.16s	3S	3	0	0	3	0.55701300	1.298e-05	1.567e-09	4.701e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.15d	3D	3	2	0	3	0.55732000	2.054e-05	4.228e-09	1.268e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.15d	3D	3	2	0	5	0.55732000	1.467e-05	1.812e-09	9.060e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.15d	3D	3	2	0	7	0.55732000	2.347e-05	2.071e-09	1.450e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.17s	3S	3	0	0	3	0.55761800	2.835e-06	1.180e-09	3.540e-09
3s.17d	3D	3	2	0	5	0.55832400	3s.16d	3D	3	2	0	3	0.55786900	1.353e-05	1.356e-08	4.068e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.16d	3D	3	2	0	5	0.55786900	9.663e-06	5.811e-09	2.905e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.16d	3D	3	2	0	7	0.55786900	1.546e-05	6.641e-09	4.648e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.18s	3S	3	0	0	3	0.55811500	3.751e-06	1.782e-08	5.345e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.4s	3S	3	0	0	3	0.37541836	4.783e+00	4.153e-08	1.246e-07
3s.17d	3D	3	2	0	7	0.55832400	3s.3d	1D	1	2	0	5	0.42285584	1.200e-07	1.140e-15	5.698e-15
3s.17d	3D	3	2	0	7	0.55832400	3s.3d	3D	3	2	0	3	0.43701687	2.887e+00	5.700e-08	1.710e-07
3s.17d	3D	3	2	0	7	0.55832400	3s.3d	3D	3	2	0	5	0.43701659	2.887e+01	3.420e-07	1.710e-06
3s.17d	3D	3	2	0	7	0.55832400	3s.3d	3D	3	2	0	7	0.43701675	6.930e+01	5.862e-07	4.104e-06
3s.17d	3D	3	2	0	7	0.55832400	3s.5s	3S	3	0	0	3	0.47269724	4.400e-02	1.743e-09	5.230e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.4d	3D	3	2	0	3	0.49383689	1.592e-01	1.112e-08	3.337e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.4d	3D	3	2	0	5	0.49383652	1.592e+00	6.674e-08	3.337e-07
3s.17d	3D	3	2	0	7	0.55832400	3s.4d	3D	3	2	0	7	0.49383617	3.822e+00	1.144e-07	8.009e-07
3s.17d	3D	3	2	0	7	0.55832400	3s.6s	3S	3	0	0	3	0.50932360	3.939e-05	4.766e-12	1.430e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.5d	3D	3	2	0	3	0.51913308	1.420e-02	2.686e-09	8.058e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.5d	3D	3	2	0	5	0.51913287	1.420e-01	1.612e-08	8.058e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.5d	3D	3	2	0	7	0.51913260	3.408e-01	2.763e-08	1.934e-07
3s.17d	3D	3	2	0	7	0.55832400	3s.5g	3G	3	4	0	7	0.52181666	2.194e-06	2.049e-13	1.435e-12
3s.17d	3D	3	2	0	7	0.55832400	3s.5g	1G	1	4	0	9	0.52181666	1.419e-05	1.031e-12	9.279e-12
3s.17d	3D	3	2	0	7	0.55832400	3s.5g	3G	3	4	0	9	0.52181666	1.872e-05	1.360e-12	1.224e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.5g	3G	3	4	0	11	0.52181666	2.413e-04	1.434e-11	1.578e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.7s	3S	3	0	0	3	0.52721550	5.933e-04	1.781e-10	5.343e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.6d	3D	3	2	0	3	0.53257065	1.693e-03	7.413e-10	2.224e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.6d	3D	3	2	0	5	0.53257046	1.693e-02	4.448e-09	2.224e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.6d	3D	3	2	0	7	0.53257037	4.062e-02	7.625e-09	5.337e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.6g	3G	3	4	0	7	0.53410086	2.580e-06	5.475e-13	3.832e-12
3s.17d	3D	3	2	0	7	0.55832400	3s.6g	1G	1	4	0	9	0.53410086	1.812e-05	2.990e-12	2.691e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.6g	3G	3	4	0	9	0.53410086	2.058e-05	3.397e-12	3.057e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.6g	3G	3	4	0	11	0.53410086	2.838e-04	3.832e-11	4.215e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.8s	3S	3	0	0	3	0.53730801	6.783e-04	4.461e-10	1.338e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.7d	3D	3	2	0	3	0.54055262	2.187e-04	2.012e-10	6.036e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.7d	3D	3	2	0	5	0.54055245	2.187e-03	1.207e-09	6.036e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.7d	3D	3	2	0	7	0.54055235	5.250e-03	2.069e-09	1.448e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.7g	3G	3	4	0	7	0.54150711	2.384e-06	1.049e-12	7.346e-12
3s.17d	3D	3	2	0	7	0.55832400	3s.7g	3G	3	4	0	9	0.54150711	1.791e-05	6.132e-12	5.519e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.7g	1G	1	4	0	9	0.54150711	1.785e-05	6.111e-12	5.500e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.7g	3G	3	4	0	11	0.54150711	2.622e-04	7.346e-11	8.080e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.9s	3S	3	0	0	3	0.54356300	4.982e-04	6.642e-10	1.992e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.8d	3D	3	2	0	3	0.54567761	2.296e-05	4.170e-11	1.251e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.8d	3D	3	2	0	5	0.54567747	2.296e-04	2.502e-10	1.251e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.8d	3D	3	2	0	7	0.54567735	5.510e-04	4.289e-10	3.002e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.8g	3G	3	4	0	7	0.54631250	2.002e-06	1.727e-12	1.209e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.8g	3G	3	4	0	9	0.54631250	1.584e-05	1.063e-11	9.571e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.8g	1G	1	4	0	9	0.54631250	1.418e-05	9.516e-12	8.565e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.8g	3G	3	4	0	11	0.54631250	2.202e-04	1.209e-10	1.330e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.10s	3S	3	0	0	3	0.54770790	3.267e-04	8.420e-10	2.526e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.9d	3D	3	2	0	3	0.54916218	5.793e-07	2.005e-12	6.014e-12
3s.17d	3D	3	2	0	7	0.55832400	3s.9d	3D	3	2	0	5	0.54916218	5.792e-06	1.203e-11	6.014e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.9d	3D	3	2	0	7	0.54916218	1.390e-05	2.062e-11	1.443e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.9g	3G	3	4	0	7	0.54960627	1.596e-06	2.615e-12	1.830e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.9g	3G	3	4	0	9	0.54960627	1.324e-05	1.687e-11	1.518e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.9g	1G	1	4	0	9	0.54960627	1.070e-05	1.363e-11	1.227e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.9g	3G	3	4	0	11	0.54960627	1.756e-04	1.830e-10	2.013e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.11s	3S	3	0	0	3	0.55059550	2.056e-04	9.998e-10	2.999e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.10d	3D	3	2	0	3	0.55163860	7.495e-07	4.871e-12	1.461e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.10d	3D	3	2	0	5	0.55163860	7.495e-06	2.923e-11	1.461e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.10d	3D	3	2	0	7	0.55163860	1.799e-05	5.011e-11	3.507e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.12s	3S	3	0	0	3	0.55268770	1.261e-04	1.153e-09	3.459e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.11d	3D	3	2	0	3	0.55346150	2.118e-06	2.603e-11	7.808e-11
3s.17d	3D	3	2	0	7	0.55832400	3s.11d	3D	3	2	0	5	0.55346150	2.118e-05	1.562e-10	7.808e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.11d	3D	3	2	0	7	0.55346150	5.084e-05	2.677e-10	1.874e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.13s	3S	3	0	0	3	0.55425240	7.481e-05	1.311e-09	3.932e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.12d	3D	3	2	0	3	0.55484160	2.485e-06	5.952e-11	1.785e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.12d	3D	3	2	0	5	0.55484160	2.485e-05	3.571e-10	1.785e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.12d	3D	3	2	0	7	0.55484160	5.963e-05	6.122e-10	4.285e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.14s	3S	3	0	0	3	0.55545280	4.182e-05	1.474e-09	4.421e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.13d	3D	3	2	0	3	0.55591240	2.173e-06	1.085e-10	3.256e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.13d	3D	3	2	0	5	0.55591240	2.173e-05	6.511e-10	3.256e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.13d	3D	3	2	0	7	0.55591240	5.215e-05	1.116e-09	7.814e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.15s	3S	3	0	0	3	0.55626800	2.836e-05	1.949e-09	5.846e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.14d	3D	3	2	0	3	0.55675930	1.573e-06	1.866e-10	5.599e-10
3s.17d	3D	3	2	0	7	0.55832400	3s.14d	3D	3	2	0	5	0.55675930	1.573e-05	1.120e-09	5.599e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.14d	3D	3	2	0	7	0.55675930	3.775e-05	1.920e-09	1.344e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.16s	3S	3	0	0	3	0.55701300	1.298e-05	2.194e-09	6.582e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.15d	3D	3	2	0	3	0.55732000	1.677e-06	4.832e-10	1.450e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.15d	3D	3	2	0	5	0.55732000	1.677e-05	2.899e-09	1.450e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.15d	3D	3	2	0	7	0.55732000	4.024e-05	4.970e-09	3.479e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.17s	3S	3	0	0	3	0.55761800	2.835e-06	1.652e-09	4.956e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.16d	3D	3	2	0	3	0.55786900	1.104e-06	1.550e-09	4.649e-09
3s.17d	3D	3	2	0	7	0.55832400	3s.16d	3D	3	2	0	5	0.55786900	1.104e-05	9.297e-09	4.649e-08
3s.17d	3D	3	2	0	7	0.55832400	3s.16d	3D	3	2	0	7	0.55786900	2.650e-05	1.594e-08	1.116e-07
3s.17d	3D	3	2	0	7	0.55832400	3s.18s	3S	3	0	0	3	0.55811500	3.751e-06	2.495e-08	7.484e-08
3s.18p	3P*	3	1	1	1	0.55833300	3s.3p	3P*	3	1	1	5	0.19966935	6.871e+04	1.330e-05	6.650e-05
3s.18p	3P*	3	1	1	1	0.55833300	3s.4p	3P*	3	1	1	5	0.43605187	2.315e+02	3.855e-07	1.927e-06
3s.18p	3P*	3	1	1	1	0.55833300	3s.5p	3P*	3	1	1	5	0.49438722	9.511e+00	5.791e-08	2.896e-07
3s.18p	3P*	3	1	1	1	0.55833300	3s.4f	3F*	3	3	1	5	0.49825033	7.096e-01	4.894e-09	2.447e-08
3s.18p	3P*	3	1	1	1	0.55833300	3s.6p	3P*	3	1	1	5	0.51959559	7.764e-01	1.288e-08	6.441e-08
3s.18p	3P*	3	1	1	1	0.55833300	3s.5f	3F*	3	3	1	5	0.52128328	1.494e-01	2.710e-09	1.355e-08
3s.18p	3P*	3	1	1	1	0.55833300	3s.7p	3P*	3	1	1	5	0.53288856	9.131e-02	3.512e-09	1.756e-08
3s.18p	3P*	3	1	1	1	0.55833300	3s.6f	3F*	3	3	1	5	0.53377948	3.414e-02	1.410e-09	7.050e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.8p	3P*	3	1	1	5	0.54076870	1.197e-02	9.658e-10	4.829e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.7f	3F*	3	3	1	5	0.54129958	1.013e-02	8.694e-10	4.347e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.9p	3P*	3	1	1	5	0.54582950	1.326e-03	2.112e-10	1.056e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.8f	3F*	3	3	1	5	0.54617128	3.734e-03	6.287e-10	3.143e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.10p	3P*	3	1	1	5	0.54923000	4.860e-05	1.460e-11	7.301e-11
3s.18p	3P*	3	1	1	1	0.55833300	3s.9f	3F*	3	3	1	5	0.54950572	1.630e-03	5.208e-10	2.604e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.11p	3P*	3	1	1	5	0.55164700	2.805e-05	1.562e-11	7.812e-11
3s.18p	3P*	3	1	1	1	0.55833300	3s.10f	3F*	3	3	1	5	0.55188736	8.068e-04	4.835e-10	2.417e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.12p	3P*	3	1	1	5	0.55342900	1.021e-04	1.057e-10	5.286e-10
3s.18p	3P*	3	1	1	1	0.55833300	3s.11f	3F*	3	3	1	5	0.55364726	4.360e-04	4.944e-10	2.472e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.13p	3P*	3	1	1	5	0.55478200	1.325e-04	2.616e-10	1.308e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.12f	3F*	3	3	1	5	0.55498440	2.481e-04	5.510e-10	2.755e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.14p	3P*	3	1	1	5	0.55583200	1.284e-04	5.112e-10	2.556e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.13f	3F*	3	3	1	5	0.55602420	1.427e-04	6.667e-10	3.334e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.15p	3P*	3	1	1	5	0.55666300	1.083e-04	9.666e-10	4.833e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.14f	3F*	3	3	1	5	0.55684840	7.794e-05	8.805e-10	4.403e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.16p	3P*	3	1	1	5	0.55733300	8.218e-05	2.046e-09	1.023e-08
3s.18p	3P*	3	1	1	1	0.55833300	3s.15f	3F*	3	3	1	5	0.55751290	3.424e-05	1.267e-09	6.337e-09
3s.18p	3P*	3	1	1	1	0.55833300	3s.17p	3P*	3	1	1	5	0.55788100	5.353e-05	6.524e-09	3.262e-08
3s.18p	3P*	3	1	1	3	0.55833300	3s.3p	3P*	3	1	1	3	0.19929833	1.721e+04	1.662e-05	4.986e-05
3s.18p	3P*	3	1	1	3	0.55833300	3s.3p	3P*	3	1	1	5	0.19966935	5.153e+04	2.992e-05	1.496e-04
3s.18p	3P*	3	1	1	3	0.55833300	3s.3p	1P*	1	1	1	3	0.31941062	4.426e-02	9.652e-11	2.895e-10
3s.18p	3P*	3	1	1	3	0.55833300	3s.4p	3P*	3	1	1	3	0.43599038	5.800e+01	4.825e-07	1.447e-06
3s.18p	3P*	3	1	1	3	0.55833300	3s.4p	3P*	3	1	1	5	0.43605187	1.736e+02	8.673e-07	4.336e-06
3s.18p	3P*	3	1	1	3	0.55833300	3s.4p	1P*	1	1	1	3	0.44968048	1.574e-03	1.660e-11	4.979e-11
3s.18p	3P*	3	1	1	3	0.55833300	3s.5p	3P*	3	1	1	3	0.49436316	2.382e+00	7.247e-08	2.174e-07
3s.18p	3P*	3	1	1	3	0.55833300	3s.5p	3P*	3	1	1	5	0.49438722	7.133e+00	1.303e-07	6.515e-07
3s.18p	3P*	3	1	1	3	0.55833300	3s.4f	1F*	1	3	1	7	0.49824836	6.741e-03	9.963e-11	6.974e-10
3s.18p	3P*	3	1	1	3	0.55833300	3s.4f	3F*	3	3	1	5	0.49825033	2.365e-01	4.894e-09	2.447e-08
3s.18p	3P*	3	1	1	3	0.55833300	3s.4f	3F*	3	3	1	7	0.49825076	4.660e-01	6.887e-09	4.821e-08
3s.18p	3P*	3	1	1	3	0.55833300	3s.5p	1P*	1	1	1	3	0.49852264	1.208e-04	4.203e-12	1.261e-11
3s.18p	3P*	3	1	1	3	0.55833300	3s.6p	3P*	3	1	1	3	0.51958373	1.944e-01	1.612e-08	4.836e-08
