Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki
3s.15d	3D	3	2	0	15	0.55732000	3s.7d	3D	3	2	0	15	0.54055244	2.447e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.7g	3G	3	4	0	27	0.54150711	4.730e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.9s	3S	3	0	0	3	0.54356300	9.917e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.8d	3D	3	2	0	15	0.54567744	7.768e-05
3s.15d	3D	3	2	0	15	0.55732000	3s.8g	1G	1	4	0	9	0.54631250	3.910e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.10s	3S	3	0	0	3	0.54770790	5.535e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.9d	3D	3	2	0	15	0.54916218	2.618e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.9g	1G	1	4	0	9	0.54960627	3.053e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.11s	3S	3	0	0	3	0.55059550	3.053e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.10d	3D	3	2	0	15	0.55163860	2.961e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.12s	3S	3	0	0	3	0.55268770	1.622e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.11d	3D	3	2	0	15	0.55346150	2.495e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.13s	3S	3	0	0	3	0.55425240	7.851e-05
3s.15d	3D	3	2	0	15	0.55732000	3s.12d	3D	3	2	0	15	0.55484160	1.796e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.14s	3S	3	0	0	3	0.55545280	2.984e-05
3s.15d	3D	3	2	0	15	0.55732000	3s.13d	3D	3	2	0	15	0.55591240	1.082e-04
3s.15d	3D	3	2	0	15	0.55732000	3s.15s	3S	3	0	0	3	0.55626800	8.724e-06
3s.15d	3D	3	2	0	15	0.55732000	3s.14d	3D	3	2	0	15	0.55675930	3.881e-05
3s.15d	3D	3	2	0	15	0.55732000	3s.16s	3S	3	0	0	3	0.55701300	9.291e-06
3s.16p	3P*	3	1	1	9	0.55733200	3s.3p	3P*	3	1	1	9	0.19948414	1.530e+04
3s.16p	3P*	3	1	1	9	0.55733200	3s.4p	3P*	3	1	1	9	0.43602120	4.791e+01
3s.16p	3P*	3	1	1	9	0.55733200	3s.5p	3P*	3	1	1	9	0.49437523	1.704e+00
3s.16p	3P*	3	1	1	9	0.55733200	3s.4f	3F*	3	3	1	21	0.49825087	1.048e+01
3s.16p	3P*	3	1	1	9	0.55733200	3s.6p	3P*	3	1	1	9	0.51958967	1.046e-01
3s.16p	3P*	3	1	1	9	0.55733200	3s.5f	3F*	3	3	1	21	0.52128370	1.736e+00
3s.16p	3P*	3	1	1	9	0.55733200	3s.7p	3P*	3	1	1	9	0.53288523	6.474e-03
3s.16p	3P*	3	1	1	9	0.55733200	3s.6f	3F*	3	3	1	21	0.53377948	2.670e-01
3s.16p	3P*	3	1	1	9	0.55733200	3s.8p	3P*	3	1	1	9	0.54076870	5.626e-05
3s.16p	3P*	3	1	1	9	0.55733200	3s.7f	3F*	3	3	1	21	0.54129958	4.441e-02
3s.16p	3P*	3	1	1	9	0.55733200	3s.9p	3P*	3	1	1	9	0.54582950	2.354e-04
3s.16p	3P*	3	1	1	9	0.55733200	3s.8f	1F*	1	3	1	7	0.54617128	7.077e-03
3s.16p	3P*	3	1	1	9	0.55733200	3s.10p	3P*	3	1	1	9	0.54922800	4.676e-04
3s.16p	3P*	3	1	1	9	0.55733200	3s.9f	3F*	3	3	1	21	0.54950572	8.282e-04
3s.16p	3P*	3	1	1	9	0.55733200	3s.11p	3P*	3	1	1	9	0.55164600	4.822e-04
3s.16p	3P*	3	1	1	9	0.55733200	3s.10f	3F*	3	3	1	21	0.55188736	1.760e-05
3s.16p	3P*	3	1	1	9	0.55733200	3s.12p	3P*	3	1	1	9	0.55342800	4.055e-04
3s.16p	3P*	3	1	1	9	0.55733200	3s.11f	3F*	3	3	1	21	0.55364726	3.834e-05
3s.16p	3P*	3	1	1	9	0.55733200	3s.13p	3P*	3	1	1	9	0.55478100	3.082e-04
3s.16p	3P*	3	1	1	9	0.55733200	3s.12f	3F*	3	3	1	21	0.55498440	9.204e-05
3s.16p	3P*	3	1	1	9	0.55733200	3s.14p	3P*	3	1	1	9	0.55583100	2.172e-04
3s.16p	3P*	3	1	1	9	0.55733200	3s.13f	3F*	3	3	1	21	0.55602420	8.344e-05
3s.16p	3P*	3	1	1	9	0.55733200	3s.15p	3P*	3	1	1	9	0.55666200	1.353e-04
3s.16p	3P*	3	1	1	9	0.55733200	3s.14f	3F*	3	3	1	21	0.55684840	2.967e-05
3s.15f	1F*	1	3	1	7	0.55751290	3s.3p	1P*	1	1	1	3	0.31941062	8.330e+02
3s.15f	1F*	1	3	1	7	0.55751290	3s.4p	1P*	1	1	1	3	0.44968048	1.739e+01
3s.15f	1F*	1	3	1	7	0.55751290	3s.4f	1F*	1	3	1	7	0.49824836	3.961e+00
3s.15f	1F*	1	3	1	7	0.55751290	3s.5p	1P*	1	1	1	3	0.49852264	9.795e-01
3s.15f	1F*	1	3	1	7	0.55751290	3s.5f	1F*	1	3	1	7	0.52128269	6.485e-01
3s.15f	1F*	1	3	1	7	0.55751290	3s.6p	1P*	1	1	1	3	0.52138137	9.381e-02
3s.15f	1F*	1	3	1	7	0.55751290	3s.6f	1F*	1	3	1	7	0.53377902	9.531e-02
3s.15f	1F*	1	3	1	7	0.55751290	3s.7p	1P*	1	1	1	3	0.53382230	1.297e-02
3s.15f	1F*	1	3	1	7	0.55751290	3s.6h	3H*	3	5	1	33	0.53417510	6.578e-05
3s.15f	1F*	1	3	1	7	0.55751290	3s.7f	1F*	1	3	1	7	0.54129958	1.471e-02
3s.15f	1F*	1	3	1	7	0.55751290	3s.8p	1P*	1	1	1	3	0.54132160	2.368e-03
3s.15f	1F*	1	3	1	7	0.55751290	3s.7h	1H*	1	5	1	11	0.54155556	1.166e-04
3s.15f	1F*	1	3	1	7	0.55751290	3s.8f	3F*	3	3	1	21	0.54617128	1.995e-03
3s.15f	1F*	1	3	1	7	0.55751290	3s.9p	1P*	1	1	1	3	0.54618280	5.656e-04
3s.15f	1F*	1	3	1	7	0.55751290	3s.8h	1H*	1	5	1	11	0.54634581	1.378e-04
3s.15f	1F*	1	3	1	7	0.55751290	3s.9f	1F*	1	3	1	7	0.54950572	1.356e-04
3s.15f	1F*	1	3	1	7	0.55751290	3s.10p	1P*	1	1	1	3	0.54951500	1.854e-04
3s.15f	1F*	1	3	1	7	0.55751290	3s.9h	3H*	3	5	1	33	0.54962983	1.388e-04
3s.15f	1F*	1	3	1	7	0.55751290	3s.10f	1F*	1	3	1	7	0.55188736	7.560e-06
3s.15f	1F*	1	3	1	7	0.55751290	3s.11p	1P*	1	1	1	3	0.55189390	8.942e-05
3s.15f	1F*	1	3	1	7	0.55751290	3s.11f	1F*	1	3	1	7	0.55364726	7.550e-05
3s.15f	1F*	1	3	1	7	0.55751290	3s.12p	1P*	1	1	1	3	0.55365060	6.434e-05
3s.15f	1F*	1	3	1	7	0.55751290	3s.12f	1F*	1	3	1	7	0.55498440	1.123e-04
3s.15f	1F*	1	3	1	7	0.55751290	3s.13p	1P*	1	1	1	3	0.55498830	6.547e-05
3s.15f	1F*	1	3	1	7	0.55751290	3s.13f	1F*	1	3	1	7	0.55602420	1.093e-04
3s.15f	1F*	1	3	1	7	0.55751290	3s.14p	1P*	1	1	1	3	0.55602720	9.529e-05
3s.15f	1F*	1	3	1	7	0.55751290	3s.14f	1F*	1	3	1	7	0.55684840	8.149e-05
3s.15f	1F*	1	3	1	7	0.55751290	3s.15p	1P*	1	1	1	3	0.55685110	3.220e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.3p	3P*	3	1	1	9	0.19948414	3.200e+03
3s.15f	3F*	3	3	1	21	0.55751290	3s.4p	3P*	3	1	1	9	0.43602120	1.067e+01
3s.15f	3F*	3	3	1	21	0.55751290	3s.5p	3P*	3	1	1	9	0.49437523	3.761e-01
3s.15f	3F*	3	3	1	21	0.55751290	3s.4f	3F*	3	3	1	21	0.49825087	3.835e+00
3s.15f	3F*	3	3	1	21	0.55751290	3s.6p	3P*	3	1	1	9	0.51958967	1.906e-02
3s.15f	3F*	3	3	1	21	0.55751290	3s.5f	3F*	3	3	1	21	0.52128370	6.224e-01
3s.15f	3F*	3	3	1	21	0.55751290	3s.7p	3P*	3	1	1	9	0.53288523	4.134e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.6f	3F*	3	3	1	21	0.53377948	9.225e-02
3s.15f	3F*	3	3	1	21	0.55751290	3s.6h	1H*	1	5	1	11	0.53417510	6.596e-05
3s.15f	3F*	3	3	1	21	0.55751290	3s.8p	3P*	3	1	1	9	0.54076870	1.935e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.7f	3F*	3	3	1	21	0.54129958	1.428e-02
3s.15f	3F*	3	3	1	21	0.55751290	3s.7h	3H*	3	5	1	33	0.54155556	1.167e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.9p	3P*	3	1	1	9	0.54582950	5.476e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.8f	1F*	1	3	1	7	0.54617128	1.931e-03
3s.15f	3F*	3	3	1	21	0.55751290	3s.8h	3H*	3	5	1	33	0.54634581	1.378e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.10p	3P*	3	1	1	9	0.54922800	6.256e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.9f	3F*	3	3	1	21	0.54950572	1.285e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.9h	1H*	1	5	1	11	0.54962983	1.388e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.11p	3P*	3	1	1	9	0.55164600	5.714e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.10f	3F*	3	3	1	21	0.55188736	8.354e-06
3s.15f	3F*	3	3	1	21	0.55751290	3s.12p	3P*	3	1	1	9	0.55342800	4.841e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.11f	3F*	3	3	1	21	0.55364726	7.660e-05
3s.15f	3F*	3	3	1	21	0.55751290	3s.13p	3P*	3	1	1	9	0.55478100	4.026e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.12f	3F*	3	3	1	21	0.55498440	1.128e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.14p	3P*	3	1	1	9	0.55583100	3.466e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.13f	3F*	3	3	1	21	0.55602420	1.095e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.15p	3P*	3	1	1	9	0.55666200	3.600e-04
3s.15f	3F*	3	3	1	21	0.55751290	3s.14f	3F*	3	3	1	21	0.55684840	8.154e-05
3s.15f	3F*	3	3	1	21	0.55751290	3s.16p	3P*	3	1	1	9	0.55733200	1.347e-06
3s.16p	1P*	1	1	1	3	0.55751540	3s.3p	1P*	1	1	1	3	0.31941062	2.061e+03
3s.16p	1P*	1	1	1	3	0.55751540	3s.4p	1P*	1	1	1	3	0.44968048	4.652e+01
3s.16p	1P*	1	1	1	3	0.55751540	3s.4f	1F*	1	3	1	7	0.49824836	1.969e+01
3s.16p	1P*	1	1	1	3	0.55751540	3s.5p	1P*	1	1	1	3	0.49852264	2.711e+00
3s.16p	1P*	1	1	1	3	0.55751540	3s.5f	1F*	1	3	1	7	0.52128269	3.384e+00
3s.16p	1P*	1	1	1	3	0.55751540	3s.6p	1P*	1	1	1	3	0.52138137	2.353e-01
3s.16p	1P*	1	1	1	3	0.55751540	3s.6f	1F*	1	3	1	7	0.53377902	5.459e-01
3s.16p	1P*	1	1	1	3	0.55751540	3s.7p	1P*	1	1	1	3	0.53382230	2.323e-02
3s.16p	1P*	1	1	1	3	0.55751540	3s.7f	1F*	1	3	1	7	0.54129958	9.986e-02
3s.16p	1P*	1	1	1	3	0.55751540	3s.8p	1P*	1	1	1	3	0.54132160	1.614e-03
3s.16p	1P*	1	1	1	3	0.55751540	3s.8f	3F*	3	3	1	21	0.54617128	1.921e-02
3s.16p	1P*	1	1	1	3	0.55751540	3s.9p	1P*	1	1	1	3	0.54618280	6.390e-07
3s.16p	1P*	1	1	1	3	0.55751540	3s.9f	1F*	1	3	1	7	0.54950572	3.486e-03
3s.16p	1P*	1	1	1	3	0.55751540	3s.10p	1P*	1	1	1	3	0.54951500	2.424e-04
3s.16p	1P*	1	1	1	3	0.55751540	3s.10f	1F*	1	3	1	7	0.55188736	4.832e-04
3s.16p	1P*	1	1	1	3	0.55751540	3s.11p	1P*	1	1	1	3	0.55189390	3.961e-04
3s.16p	1P*	1	1	1	3	0.55751540	3s.11f	1F*	1	3	1	7	0.55364726	2.235e-05
3s.16p	1P*	1	1	1	3	0.55751540	3s.12p	1P*	1	1	1	3	0.55365060	3.963e-04
3s.16p	1P*	1	1	1	3	0.55751540	3s.12f	1F*	1	3	1	7	0.55498440	7.445e-06
3s.16p	1P*	1	1	1	3	0.55751540	3s.13p	1P*	1	1	1	3	0.55498830	3.249e-04
3s.16p	1P*	1	1	1	3	0.55751540	3s.13f	1F*	1	3	1	7	0.55602420	2.428e-05
3s.16p	1P*	1	1	1	3	0.55751540	3s.14p	1P*	1	1	1	3	0.55602720	2.357e-04
3s.16p	1P*	1	1	1	3	0.55751540	3s.14f	1F*	1	3	1	7	0.55684840	1.330e-05
3s.16p	1P*	1	1	1	3	0.55751540	3s.15p	1P*	1	1	1	3	0.55685110	1.460e-04
3s.17s	3S	3	0	0	3	0.55761800	3s.3d	3D	3	2	0	15	0.43701672	5.850e+01
3s.17s	3S	3	0	0	3	0.55761800	3s.4d	3D	3	2	0	15	0.49383643	3.131e+00
3s.17s	3S	3	0	0	3	0.55761800	3s.5d	3D	3	2	0	15	0.51913279	2.772e-01
3s.17s	3S	3	0	0	3	0.55761800	3s.6d	3D	3	2	0	15	0.53257046	3.491e-02
3s.17s	3S	3	0	0	3	0.55761800	3s.7d	3D	3	2	0	15	0.54055244	5.494e-03
3s.17s	3S	3	0	0	3	0.55761800	3s.8d	3D	3	2	0	15	0.54567744	1.005e-03
3s.17s	3S	3	0	0	3	0.55761800	3s.9d	3D	3	2	0	15	0.54916218	2.054e-04
3s.17s	3S	3	0	0	3	0.55761800	3s.10d	3D	3	2	0	15	0.55163860	4.589e-05
3s.17s	3S	3	0	0	3	0.55761800	3s.11d	3D	3	2	0	15	0.55346150	1.081e-05
3s.17s	3S	3	0	0	3	0.55761800	3s.12d	3D	3	2	0	15	0.55484160	2.235e-06
3s.17s	3S	3	0	0	3	0.55761800	3s.14d	3D	3	2	0	15	0.55675930	9.038e-07
3s.17s	3S	3	0	0	3	0.55761800	3s.15d	3D	3	2	0	15	0.55732000	3.816e-05
3s.16d	1D	1	2	0	5	0.55777000	3s2	1S	1	0	0	1	0.00000000	2.355e+03
3s.16d	1D	1	2	0	5	0.55777000	3s.4s	1S	1	0	0	1	0.39643154	6.632e+01
3s.16d	1D	1	2	0	5	0.55777000	3s.3d	1D	1	2	0	5	0.42285584	8.814e+02
3s.16d	1D	1	2	0	5	0.55777000	3s.5s	1S	1	0	0	1	0.47892739	3.574e+00
3s.16d	1D	1	2	0	5	0.55777000	3s.4d	1D	1	2	0	5	0.48419848	7.467e+01
3s.16d	1D	1	2	0	5	0.55777000	3s.6s	1S	1	0	0	1	0.51201246	4.148e-01
3s.16d	1D	1	2	0	5	0.55777000	3s.5d	1D	1	2	0	5	0.51311972	7.372e+00
3s.16d	1D	1	2	0	5	0.55777000	3s.5g	1G	1	4	0	9	0.52181666	2.542e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.7s	1S	1	0	0	1	0.52862060	7.795e-02
3s.16d	1D	1	2	0	5	0.55777000	3s.6d	1D	1	2	0	5	0.52874672	9.563e-01
3s.16d	1D	1	2	0	5	0.55777000	3s.6g	3G	3	4	0	27	0.53410086	3.013e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.7d	1D	1	2	0	5	0.53802135	1.430e-01
3s.16d	1D	1	2	0	5	0.55777000	3s.8s	1S	1	0	0	1	0.53813530	2.041e-02
3s.16d	1D	1	2	0	5	0.55777000	3s.7g	1G	1	4	0	9	0.54150711	2.770e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.8d	1D	1	2	0	5	0.54393522	2.194e-02
3s.16d	1D	1	2	0	5	0.55777000	3s.9s	1S	1	0	0	1	0.54409120	6.816e-03
3s.16d	1D	1	2	0	5	0.55777000	3s.8g	3G	3	4	0	27	0.54631250	2.310e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.9d	1D	1	2	0	5	0.54791972	2.871e-03
3s.16d	1D	1	2	0	5	0.55777000	3s.10s	1S	1	0	0	1	0.54806540	2.733e-03
3s.16d	1D	1	2	0	5	0.55777000	3s.9g	3G	3	4	0	27	0.54960627	1.821e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.10d	1D	1	2	0	5	0.55072514	1.779e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.11s	1S	1	0	0	1	0.55111500	1.033e-03
3s.16d	1D	1	2	0	5	0.55777000	3s.11d	1D	1	2	0	5	0.55277180	1.332e-05
3s.16d	1D	1	2	0	5	0.55777000	3s.12s	1S	1	0	0	1	0.55304500	5.351e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.12d	1D	1	2	0	5	0.55430930	1.039e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.13s	1S	1	0	0	1	0.55449800	2.965e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.13d	1D	1	2	0	5	0.55549300	1.413e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.14s	1S	1	0	0	1	0.55561900	1.695e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.14d	1D	1	2	0	5	0.55642400	1.264e-04
3s.16d	1D	1	2	0	5	0.55777000	3s.15s	1S	1	0	0	1	0.55650300	9.384e-05
3s.16d	1D	1	2	0	5	0.55777000	3s.15d	1D	1	2	0	5	0.55716800	8.595e-05
3s.16d	1D	1	2	0	5	0.55777000	3s.16s	1S	1	0	0	1	0.55721200	4.082e-05
3s.17s	1S	1	0	0	1	0.55779100	3s.3d	1D	1	2	0	5	0.42285584	4.587e+01
3s.17s	1S	1	0	0	1	0.55779100	3s.4d	1D	1	2	0	5	0.48419848	2.910e+00
3s.17s	1S	1	0	0	1	0.55779100	3s.5d	1D	1	2	0	5	0.51311972	1.555e-01
3s.17s	1S	1	0	0	1	0.55779100	3s.6d	1D	1	2	0	5	0.52874672	3.769e-03
3s.17s	1S	1	0	0	1	0.55779100	3s.7d	1D	1	2	0	5	0.53802135	8.152e-04
3s.17s	1S	1	0	0	1	0.55779100	3s.8d	1D	1	2	0	5	0.54393522	2.433e-03
3s.17s	1S	1	0	0	1	0.55779100	3s.9d	1D	1	2	0	5	0.54791972	2.450e-03
3s.17s	1S	1	0	0	1	0.55779100	3s.10d	1D	1	2	0	5	0.55072514	1.931e-03
3s.17s	1S	1	0	0	1	0.55779100	3s.11d	1D	1	2	0	5	0.55277180	1.400e-03
3s.17s	1S	1	0	0	1	0.55779100	3s.12d	1D	1	2	0	5	0.55430930	9.851e-04
3s.17s	1S	1	0	0	1	0.55779100	3s.13d	1D	1	2	0	5	0.55549300	6.878e-04
3s.17s	1S	1	0	0	1	0.55779100	3s.14d	1D	1	2	0	5	0.55642400	4.837e-04
3s.17s	1S	1	0	0	1	0.55779100	3s.15d	1D	1	2	0	5	0.55716800	3.699e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.4s	3S	3	0	0	3	0.37541836	1.685e+00
3s.16d	3D	3	2	0	15	0.55786900	3s.3d	3D	3	2	0	15	0.43701672	5.206e+01
3s.16d	3D	3	2	0	15	0.55786900	3s.5s	3S	3	0	0	3	0.47269724	4.191e-03
3s.16d	3D	3	2	0	15	0.55786900	3s.4d	3D	3	2	0	15	0.49383643	2.740e+00
3s.16d	3D	3	2	0	15	0.55786900	3s.6s	3S	3	0	0	3	0.50932360	1.471e-03
3s.16d	3D	3	2	0	15	0.55786900	3s.5d	3D	3	2	0	15	0.51913279	2.238e-01
3s.16d	3D	3	2	0	15	0.55786900	3s.5g	3G	3	4	0	27	0.52181666	3.518e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.7s	3S	3	0	0	3	0.52721550	1.857e-03
3s.16d	3D	3	2	0	15	0.55786900	3s.6d	3D	3	2	0	15	0.53257046	2.250e-02
3s.16d	3D	3	2	0	15	0.55786900	3s.6g	1G	1	4	0	9	0.53410086	4.092e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.8s	3S	3	0	0	3	0.53730801	1.257e-03
3s.16d	3D	3	2	0	15	0.55786900	3s.7d	3D	3	2	0	15	0.54055244	1.963e-03
3s.16d	3D	3	2	0	15	0.55786900	3s.7g	3G	3	4	0	27	0.54150711	3.757e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.9s	3S	3	0	0	3	0.54356300	7.606e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.8d	3D	3	2	0	15	0.54567744	3.961e-05
3s.16d	3D	3	2	0	15	0.55786900	3s.8g	1G	1	4	0	9	0.54631250	3.133e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.10s	3S	3	0	0	3	0.54770790	4.483e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.9d	3D	3	2	0	15	0.54916218	5.787e-05
3s.16d	3D	3	2	0	15	0.55786900	3s.9g	1G	1	4	0	9	0.54960627	2.476e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.11s	3S	3	0	0	3	0.55059550	2.613e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.10d	3D	3	2	0	15	0.55163860	1.468e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.12s	3S	3	0	0	3	0.55268770	1.493e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.11d	3D	3	2	0	15	0.55346150	1.627e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.13s	3S	3	0	0	3	0.55425240	8.134e-05
3s.16d	3D	3	2	0	15	0.55786900	3s.12d	3D	3	2	0	15	0.55484160	1.380e-04
3s.16d	3D	3	2	0	15	0.55786900	3s.14s	3S	3	0	0	3	0.55545280	3.985e-05
3s.16d	3D	3	2	0	15	0.55786900	3s.13d	3D	3	2	0	15	0.55591240	9.906e-05
3s.16d	3D	3	2	0	15	0.55786900	3s.15s	3S	3	0	0	3	0.55626800	2.251e-05
3s.16d	3D	3	2	0	15	0.55786900	3s.14d	3D	3	2	0	15	0.55675930	5.780e-05
3s.16d	3D	3	2	0	15	0.55786900	3s.16s	3S	3	0	0	3	0.55701300	4.890e-06
3s.16d	3D	3	2	0	15	0.55786900	3s.15d	3D	3	2	0	15	0.55732000	5.971e-05
3s.16d	3D	3	2	0	15	0.55786900	3s.17s	3S	3	0	0	3	0.55761800	5.731e-06
3s.17p	3P*	3	1	1	9	0.55788000	3s.3p	3P*	3	1	1	9	0.19948414	2.950e+04
3s.17p	3P*	3	1	1	9	0.55788000	3s.4p	3P*	3	1	1	9	0.43602120	9.623e+01
3s.17p	3P*	3	1	1	9	0.55788000	3s.5p	3P*	3	1	1	9	0.49437523	3.719e+00
3s.17p	3P*	3	1	1	9	0.55788000	3s.4f	3F*	3	3	1	21	0.49825087	8.831e+00
3s.17p	3P*	3	1	1	9	0.55788000	3s.6p	3P*	3	1	1	9	0.51958967	2.711e-01
3s.17p	3P*	3	1	1	9	0.55788000	3s.5f	3F*	3	3	1	21	0.52128370	1.669e+00
3s.17p	3P*	3	1	1	9	0.55788000	3s.7p	3P*	3	1	1	9	0.53288523	2.557e-02
3s.17p	3P*	3	1	1	9	0.55788000	3s.6f	3F*	3	3	1	21	0.53377948	3.225e-01
3s.17p	3P*	3	1	1	9	0.55788000	3s.8p	3P*	3	1	1	9	0.54076870	1.993e-03
3s.17p	3P*	3	1	1	9	0.55788000	3s.7f	3F*	3	3	1	21	0.54129958	7.712e-02
3s.17p	3P*	3	1	1	9	0.55788000	3s.9p	3P*	3	1	1	9	0.54582950	1.533e-05
3s.17p	3P*	3	1	1	9	0.55788000	3s.8f	1F*	1	3	1	7	0.54617128	2.207e-02
3s.17p	3P*	3	1	1	9	0.55788000	3s.10p	3P*	3	1	1	9	0.54922800	1.154e-04
3s.17p	3P*	3	1	1	9	0.55788000	3s.9f	3F*	3	3	1	21	0.54950572	7.319e-03
3s.17p	3P*	3	1	1	9	0.55788000	3s.11p	3P*	3	1	1	9	0.55164600	2.395e-04
3s.17p	3P*	3	1	1	9	0.55788000	3s.10f	3F*	3	3	1	21	0.55188736	2.738e-03
3s.17p	3P*	3	1	1	9	0.55788000	3s.12p	3P*	3	1	1	9	0.55342800	2.615e-04
3s.17p	3P*	3	1	1	9	0.55788000	3s.11f	3F*	3	3	1	21	0.55364726	1.127e-03
3s.17p	3P*	3	1	1	9	0.55788000	3s.13p	3P*	3	1	1	9	0.55478100	2.302e-04
3s.17p	3P*	3	1	1	9	0.55788000	3s.12f	3F*	3	3	1	21	0.55498440	4.947e-04
3s.17p	3P*	3	1	1	9	0.55788000	3s.14p	3P*	3	1	1	9	0.55583100	1.822e-04
3s.17p	3P*	3	1	1	9	0.55788000	3s.13f	3F*	3	3	1	21	0.55602420	2.199e-04
3s.17p	3P*	3	1	1	9	0.55788000	3s.15p	3P*	3	1	1	9	0.55666200	1.328e-04
3s.17p	3P*	3	1	1	9	0.55788000	3s.14f	3F*	3	3	1	21	0.55684840	8.729e-05
3s.17p	3P*	3	1	1	9	0.55788000	3s.16p	3P*	3	1	1	9	0.55733200	8.473e-05
3s.17p	3P*	3	1	1	9	0.55788000	3s.15f	3F*	3	3	1	21	0.55751290	1.609e-05
3s.17p	1P*	1	1	1	3	0.55805840	3s.3p	1P*	1	1	1	3	0.31941062	3.273e+03
3s.17p	1P*	1	1	1	3	0.55805840	3s.4p	1P*	1	1	1	3	0.44968048	7.644e+01
3s.17p	1P*	1	1	1	3	0.55805840	3s.4f	1F*	1	3	1	7	0.49824836	1.599e+00
3s.17p	1P*	1	1	1	3	0.55805840	3s.5p	1P*	1	1	1	3	0.49852264	4.724e+00
3s.17p	1P*	1	1	1	3	0.55805840	3s.5f	1F*	1	3	1	7	0.52128269	3.282e-01
3s.17p	1P*	1	1	1	3	0.55805840	3s.6p	1P*	1	1	1	3	0.52138137	4.581e-01
3s.17p	1P*	1	1	1	3	0.55805840	3s.6f	1F*	1	3	1	7	0.53377902	6.957e-02
3s.17p	1P*	1	1	1	3	0.55805840	3s.7p	1P*	1	1	1	3	0.53382230	5.630e-02
3s.17p	1P*	1	1	1	3	0.55805840	3s.7f	1F*	1	3	1	7	0.54129958	1.884e-02
3s.17p	1P*	1	1	1	3	0.55805840	3s.8p	1P*	1	1	1	3	0.54132160	6.883e-03
3s.17p	1P*	1	1	1	3	0.55805840	3s.8f	3F*	3	3	1	21	0.54617128	6.239e-03
3s.17p	1P*	1	1	1	3	0.55805840	3s.9p	1P*	1	1	1	3	0.54618280	5.202e-04
3s.17p	1P*	1	1	1	3	0.55805840	3s.9f	1F*	1	3	1	7	0.54950572	2.419e-03
3s.17p	1P*	1	1	1	3	0.55805840	3s.10p	1P*	1	1	1	3	0.54951500	3.071e-06
3s.17p	1P*	1	1	1	3	0.55805840	3s.10f	1F*	1	3	1	7	0.55188736	1.056e-03
3s.17p	1P*	1	1	1	3	0.55805840	3s.11p	1P*	1	1	1	3	0.55189390	1.327e-04
3s.17p	1P*	1	1	1	3	0.55805840	3s.11f	1F*	1	3	1	7	0.55364726	5.014e-04
3s.17p	1P*	1	1	1	3	0.55805840	3s.12p	1P*	1	1	1	3	0.55365060	2.182e-04
