Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	fik	gf
3s.17d	1D	1	2	0	5	0.55826900	3s.5f	1F*	1	3	1	7	0.52128269	1.015e+04	6.598e-04	4.618e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.5f	3F*	3	3	1	7	0.52128364	3.825e+02	2.487e-05	1.741e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.6p	1P*	1	1	1	3	0.52138137	2.931e+04	4.469e-03	1.341e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.7p	3P*	3	1	1	3	0.53288182	5.317e-01	1.712e-07	5.135e-07
3s.17d	1D	1	2	0	5	0.55826900	3s.6f	1F*	1	3	1	7	0.53377902	6.164e+03	9.139e-04	6.397e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.6f	3F*	3	3	1	7	0.53377948	4.365e+02	6.472e-05	4.531e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.7p	1P*	1	1	1	3	0.53382230	1.409e+04	4.891e-03	1.467e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.8p	3P*	3	1	1	3	0.54076870	3.312e-01	2.244e-07	6.731e-07
3s.17d	1D	1	2	0	5	0.55826900	3s.7f	1F*	1	3	1	7	0.54129958	3.043e+03	9.396e-04	6.577e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.7f	3F*	3	3	1	7	0.54129958	1.497e+03	4.621e-04	3.235e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.8p	1P*	1	1	1	3	0.54132160	7.893e+03	5.702e-03	1.711e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.9p	3P*	3	1	1	3	0.54582950	2.226e-01	2.984e-07	8.953e-07
3s.17d	1D	1	2	0	5	0.55826900	3s.8f	1F*	1	3	1	7	0.54617128	2.249e+03	1.367e-03	9.567e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.8f	3F*	3	3	1	7	0.54617128	1.106e+03	6.719e-04	4.704e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.9p	1P*	1	1	1	3	0.54618280	4.926e+03	6.997e-03	2.099e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.10p	3P*	3	1	1	3	0.54922700	1.163e-01	2.951e-07	8.853e-07
3s.17d	1D	1	2	0	5	0.55826900	3s.9f	1F*	1	3	1	7	0.54950572	1.752e+03	2.028e-03	1.420e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.9f	3F*	3	3	1	7	0.54950572	8.620e+02	9.982e-04	6.987e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.10p	1P*	1	1	1	3	0.54951500	3.324e+03	9.001e-03	2.700e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.11p	3P*	3	1	1	3	0.55164600	6.240e-02	2.952e-07	8.855e-07
3s.17d	1D	1	2	0	5	0.55826900	3s.10f	1F*	1	3	1	7	0.55188736	1.417e+03	3.093e-03	2.165e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.10f	3F*	3	3	1	7	0.55188736	6.984e+02	1.525e-03	1.067e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.11p	1P*	1	1	1	3	0.55189390	2.386e+03	1.218e-02	3.655e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.12p	3P*	3	1	1	3	0.55342800	3.522e-02	3.118e-07	9.355e-07
3s.17d	1D	1	2	0	5	0.55826900	3s.11f	1F*	1	3	1	7	0.55364726	1.177e+03	4.900e-03	3.430e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.11f	3F*	3	3	1	7	0.55364726	5.816e+02	2.421e-03	1.695e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.12p	1P*	1	1	1	3	0.55365060	1.802e+03	1.753e-02	5.258e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.13p	3P*	3	1	1	3	0.55478100	2.080e-02	3.547e-07	1.064e-06
3s.17d	1D	1	2	0	5	0.55826900	3s.12f	1F*	1	3	1	7	0.55498440	9.940e+02	8.193e-03	5.735e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.12f	3F*	3	3	1	7	0.55498440	4.928e+02	4.062e-03	2.844e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.13p	1P*	1	1	1	3	0.55498830	1.417e+03	2.732e-02	8.195e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.14p	3P*	3	1	1	3	0.55583100	1.336e-02	4.662e-07	1.399e-06
3s.17d	1D	1	2	0	5	0.55826900	3s.13f	1F*	1	3	1	7	0.55602420	8.417e+02	1.485e-02	1.040e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.13f	3F*	3	3	1	7	0.55602420	4.191e+02	7.396e-03	5.177e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.14p	1P*	1	1	1	3	0.55602720	1.162e+03	4.796e-02	1.439e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.14f	1F*	1	3	1	7	0.55684840	6.943e+02	3.059e-02	2.142e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.14f	3F*	3	3	1	7	0.55684840	3.480e+02	1.533e-02	1.073e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.15p	1P*	1	1	1	3	0.55685110	9.950e+02	1.027e-01	3.081e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.15f	1F*	1	3	1	7	0.55751290	5.042e+02	7.842e-02	5.490e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.15f	3F*	3	3	1	7	0.55751290	2.559e+02	3.980e-02	2.786e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.16p	1P*	1	1	1	3	0.55751540	9.046e+02	3.305e-01	9.915e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.17p	3P*	3	1	1	3	0.55788000	1.002e-02	1.374e-05	4.123e-05
3s.17d	1D	1	2	0	5	0.55826900	3s.17p	1P*	1	1	1	3	0.55805840	8.734e+02	4.086e+00	1.226e+01
3s.18s	1S	1	0	0	1	0.55827200	3s.3p	3P*	3	1	1	3	0.19929833	2.729e+01	8.787e-09	2.636e-08
3s.18s	1S	1	0	0	1	0.55827200	3s.3p	1P*	1	1	1	3	0.31941062	3.527e+05	2.565e-04	7.696e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.4p	3P*	3	1	1	3	0.43599038	3.252e-02	9.024e-11	2.707e-10
3s.18s	1S	1	0	0	1	0.55827200	3s.4p	1P*	1	1	1	3	0.44968048	5.552e+02	1.954e-06	5.861e-06
3s.18s	1S	1	0	0	1	0.55827200	3s.5p	3P*	3	1	1	3	0.49436316	2.153e-01	2.188e-09	6.563e-09
3s.18s	1S	1	0	0	1	0.55827200	3s.5p	1P*	1	1	1	3	0.49852264	8.442e+03	9.813e-05	2.944e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.6p	3P*	3	1	1	3	0.51958373	3.383e-01	9.379e-09	2.814e-08
3s.18s	1S	1	0	0	1	0.55827200	3s.6p	1P*	1	1	1	3	0.52138137	1.058e+04	3.225e-04	9.675e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.7p	3P*	3	1	1	3	0.53288182	3.471e-01	2.234e-08	6.703e-08
3s.18s	1S	1	0	0	1	0.55827200	3s.7p	1P*	1	1	1	3	0.53382230	9.310e+03	6.463e-04	1.939e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.8p	3P*	3	1	1	3	0.54076870	3.114e-01	4.218e-08	1.265e-07
3s.18s	1S	1	0	0	1	0.55827200	3s.8p	1P*	1	1	1	3	0.54132160	7.560e+03	1.092e-03	3.276e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.9p	3P*	3	1	1	3	0.54582950	2.676e-01	7.173e-08	2.152e-07
3s.18s	1S	1	0	0	1	0.55827200	3s.9p	1P*	1	1	1	3	0.54618280	6.044e+03	1.716e-03	5.148e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.10p	3P*	3	1	1	3	0.54922700	1.657e-01	8.404e-08	2.521e-07
3s.18s	1S	1	0	0	1	0.55827200	3s.10p	1P*	1	1	1	3	0.54951500	4.851e+03	2.625e-03	7.875e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.11p	3P*	3	1	1	3	0.55164600	1.005e-01	9.495e-08	2.848e-07
3s.18s	1S	1	0	0	1	0.55827200	3s.11p	1P*	1	1	1	3	0.55189390	3.946e+03	4.025e-03	1.208e-02
3s.18s	1S	1	0	0	1	0.55827200	3s.12p	3P*	3	1	1	3	0.55342800	6.197e-02	1.096e-07	3.288e-07
3s.18s	1S	1	0	0	1	0.55827200	3s.12p	1P*	1	1	1	3	0.55365060	3.265e+03	6.344e-03	1.903e-02
3s.18s	1S	1	0	0	1	0.55827200	3s.13p	3P*	3	1	1	3	0.55478100	3.906e-02	1.330e-07	3.990e-07
3s.18s	1S	1	0	0	1	0.55827200	3s.13p	1P*	1	1	1	3	0.55498830	2.746e+03	1.057e-02	3.170e-02
3s.18s	1S	1	0	0	1	0.55827200	3s.14p	3P*	3	1	1	3	0.55583100	2.631e-02	1.832e-07	5.497e-07
3s.18s	1S	1	0	0	1	0.55827200	3s.14p	1P*	1	1	1	3	0.55602720	2.362e+03	1.946e-02	5.837e-02
3s.18s	1S	1	0	0	1	0.55827200	3s.15p	3P*	3	1	1	3	0.55666200	1.935e-02	3.098e-07	9.295e-07
3s.18s	1S	1	0	0	1	0.55827200	3s.15p	1P*	1	1	1	3	0.55685110	2.094e+03	4.304e-02	1.291e-01
3s.18s	1S	1	0	0	1	0.55827200	3s.16p	3P*	3	1	1	3	0.55733200	1.695e-02	7.959e-07	2.388e-06
3s.18s	1S	1	0	0	1	0.55827200	3s.16p	1P*	1	1	1	3	0.55751540	1.957e+03	1.419e-01	4.257e-01
3s.18s	1S	1	0	0	1	0.55827200	3s.17p	3P*	3	1	1	3	0.55788000	2.333e-02	6.300e-06	1.890e-05
3s.18s	1S	1	0	0	1	0.55827200	3s.17p	1P*	1	1	1	3	0.55805840	2.139e+03	1.946e+00	5.838e+00
3s.17d	3D	3	2	0	3	0.55832400	3s.3p	3P*	3	1	1	1	0.19911554	1.825e+06	5.283e-03	5.283e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.3p	3P*	3	1	1	3	0.19929833	1.369e+06	1.322e-03	3.965e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.3p	3P*	3	1	1	5	0.19966935	9.121e+04	5.296e-05	2.648e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.3p	1P*	1	1	1	3	0.31941062	9.540e+00	2.081e-08	6.242e-08
3s.17d	3D	3	2	0	3	0.55832400	3s.4p	3P*	3	1	1	1	0.43596035	1.632e+04	4.071e-04	4.071e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.4p	3P*	3	1	1	3	0.43599038	1.224e+04	1.018e-04	3.054e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.4p	3P*	3	1	1	5	0.43605187	8.155e+02	4.074e-06	2.037e-05
3s.17d	3D	3	2	0	3	0.55832400	3s.4p	1P*	1	1	1	3	0.44968048	2.019e-01	2.129e-09	6.387e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.5p	3P*	3	1	1	1	0.49435152	1.820e+00	1.661e-07	1.661e-07
3s.17d	3D	3	2	0	3	0.55832400	3s.5p	3P*	3	1	1	3	0.49436316	1.346e+00	4.095e-08	1.228e-07
3s.17d	3D	3	2	0	3	0.55832400	3s.5p	3P*	3	1	1	5	0.49438722	8.702e-02	1.590e-09	7.951e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.4f	3F*	3	3	1	5	0.49825033	1.137e+04	2.353e-04	1.176e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.6p	3P*	3	1	1	1	0.51957785	1.034e+03	2.573e-04	2.573e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.6p	3P*	3	1	1	3	0.51958373	7.751e+02	6.430e-05	1.929e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.6p	3P*	3	1	1	5	0.51959559	5.160e+01	2.570e-06	1.285e-05
3s.17d	3D	3	2	0	3	0.55832400	3s.5f	3F*	3	3	1	5	0.52128328	8.016e+03	4.364e-04	2.182e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.6p	1P*	1	1	1	3	0.52138137	1.060e-02	9.672e-10	2.902e-09
3s.17d	3D	3	2	0	3	0.55832400	3s.7p	3P*	3	1	1	1	0.53287880	1.555e+03	8.973e-04	8.973e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.7p	3P*	3	1	1	3	0.53288182	1.166e+03	2.242e-04	6.727e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.7p	3P*	3	1	1	5	0.53288856	7.765e+01	8.965e-06	4.482e-05
3s.17d	3D	3	2	0	3	0.55832400	3s.6f	3F*	3	3	1	5	0.53377948	5.217e+03	6.468e-04	3.234e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.7p	1P*	1	1	1	3	0.53382230	2.777e-02	5.759e-09	1.728e-08
3s.17d	3D	3	2	0	3	0.55832400	3s.8p	3P*	3	1	1	1	0.54076870	1.599e+03	1.937e-03	1.937e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.8p	3P*	3	1	1	3	0.54076870	1.198e+03	4.841e-04	1.452e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.8p	3P*	3	1	1	5	0.54076870	7.982e+01	1.935e-05	9.673e-05
3s.17d	3D	3	2	0	3	0.55832400	3s.7f	3F*	3	3	1	5	0.54129958	3.670e+03	9.458e-04	4.729e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.8p	1P*	1	1	1	3	0.54132160	3.586e-02	1.544e-08	4.633e-08
3s.17d	3D	3	2	0	3	0.55832400	3s.9p	3P*	3	1	1	1	0.54582950	1.469e+03	3.514e-03	3.514e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.9p	3P*	3	1	1	3	0.54582950	1.101e+03	8.782e-04	2.634e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.9p	3P*	3	1	1	5	0.54582950	7.335e+01	3.510e-05	1.755e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.8f	3F*	3	3	1	5	0.54617128	2.749e+03	1.391e-03	6.953e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.9p	1P*	1	1	1	3	0.54618280	3.775e-02	3.188e-08	9.563e-08
3s.17d	3D	3	2	0	3	0.55832400	3s.10p	3P*	3	1	1	1	0.54922600	1.315e+03	5.932e-03	5.932e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.10p	3P*	3	1	1	3	0.54922700	9.856e+02	1.483e-03	4.448e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.10p	3P*	3	1	1	5	0.54923000	6.565e+01	5.930e-05	2.965e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.9f	3F*	3	3	1	5	0.54950572	2.158e+03	2.073e-03	1.036e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.10p	1P*	1	1	1	3	0.54951500	2.590e-02	4.156e-08	1.247e-07
3s.17d	3D	3	2	0	3	0.55832400	3s.11p	3P*	3	1	1	1	0.55164500	1.164e+03	9.742e-03	9.742e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.11p	3P*	3	1	1	3	0.55164600	8.723e+02	2.435e-03	7.305e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.11p	3P*	3	1	1	5	0.55164700	5.811e+01	9.736e-05	4.868e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.10f	3F*	3	3	1	5	0.55188736	1.752e+03	3.159e-03	1.580e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.11p	1P*	1	1	1	3	0.55189390	1.663e-02	5.008e-08	1.502e-07
3s.17d	3D	3	2	0	3	0.55832400	3s.12p	3P*	3	1	1	1	0.55342700	1.030e+03	1.604e-02	1.604e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.12p	3P*	3	1	1	3	0.55342800	7.722e+02	4.011e-03	1.203e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.12p	3P*	3	1	1	5	0.55342900	5.144e+01	1.604e-04	8.018e-04
3s.17d	3D	3	2	0	3	0.55832400	3s.11f	3F*	3	3	1	5	0.55364726	1.459e+03	4.982e-03	2.491e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.12p	1P*	1	1	1	3	0.55365060	1.047e-02	5.966e-08	1.790e-07
3s.17d	3D	3	2	0	3	0.55832400	3s.13p	3P*	3	1	1	1	0.55478000	9.160e+02	2.724e-02	2.724e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.13p	3P*	3	1	1	3	0.55478100	6.867e+02	6.811e-03	2.043e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.13p	3P*	3	1	1	5	0.55478200	4.574e+01	2.723e-04	1.362e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.12f	3F*	3	3	1	5	0.55498440	1.234e+03	8.262e-03	4.131e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.14p	3P*	3	1	1	1	0.55583100	8.220e+02	4.940e-02	4.940e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.14p	3P*	3	1	1	3	0.55583100	6.162e+02	1.234e-02	3.703e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.14p	3P*	3	1	1	5	0.55583200	4.104e+01	4.936e-04	2.468e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.13f	3F*	3	3	1	5	0.55602420	1.047e+03	1.478e-02	7.392e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.15p	3P*	3	1	1	1	0.55666200	7.461e+02	1.009e-01	1.009e-01
3s.17d	3D	3	2	0	3	0.55832400	3s.15p	3P*	3	1	1	3	0.55666200	5.592e+02	2.520e-02	7.561e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.15p	3P*	3	1	1	5	0.55666300	3.724e+01	1.008e-03	5.041e-03
3s.17d	3D	3	2	0	3	0.55832400	3s.14f	3F*	3	3	1	5	0.55684840	8.702e+02	2.985e-02	1.493e-01
3s.17d	3D	3	2	0	3	0.55832400	3s.16p	3P*	3	1	1	1	0.55733200	6.832e+02	2.593e-01	2.593e-01
3s.17d	3D	3	2	0	3	0.55832400	3s.16p	3P*	3	1	1	3	0.55733200	5.120e+02	6.477e-02	1.943e-01
3s.17d	3D	3	2	0	3	0.55832400	3s.16p	3P*	3	1	1	5	0.55733300	3.408e+01	2.592e-03	1.296e-02
3s.17d	3D	3	2	0	3	0.55832400	3s.15f	3F*	3	3	1	5	0.55751290	6.513e+02	7.394e-02	3.697e-01
3s.17d	3D	3	2	0	3	0.55832400	3s.17p	3P*	3	1	1	1	0.55788000	6.194e+02	1.173e+00	1.173e+00
3s.17d	3D	3	2	0	3	0.55832400	3s.17p	3P*	3	1	1	3	0.55788000	4.638e+02	2.929e-01	8.787e-01
3s.17d	3D	3	2	0	3	0.55832400	3s.17p	3P*	3	1	1	5	0.55788100	3.083e+01	1.173e-02	5.867e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.3p	3P*	3	1	1	3	0.19929833	2.463e+06	3.965e-03	1.190e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.3p	3P*	3	1	1	5	0.19966935	8.209e+05	7.945e-04	3.972e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.3p	1P*	1	1	1	3	0.31941062	1.654e+01	6.014e-08	1.804e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.4p	3P*	3	1	1	3	0.43599038	2.203e+04	3.054e-04	9.162e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.4p	3P*	3	1	1	5	0.43605187	7.339e+03	6.111e-05	3.056e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.4p	1P*	1	1	1	3	0.44968048	3.257e-01	5.726e-09	1.718e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.5p	3P*	3	1	1	3	0.49436316	2.422e+00	1.228e-07	3.685e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.5p	3P*	3	1	1	5	0.49438722	7.831e-01	2.385e-08	1.193e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.4f	1F*	1	3	1	7	0.49824836	1.469e+02	3.618e-06	2.533e-05
3s.17d	3D	3	2	0	5	0.55832400	3s.4f	3F*	3	3	1	5	0.49825033	1.263e+03	4.357e-05	2.178e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.4f	3F*	3	3	1	7	0.49825076	9.951e+03	2.452e-04	1.716e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.6p	3P*	3	1	1	3	0.51958373	1.395e+03	1.929e-04	5.787e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.6p	3P*	3	1	1	5	0.51959559	4.644e+02	3.855e-05	1.927e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.5f	1F*	1	3	1	7	0.52128269	2.601e+02	1.686e-05	1.180e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.5f	3F*	3	3	1	5	0.52128328	8.906e+02	8.081e-05	4.041e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.5f	3F*	3	3	1	7	0.52128364	6.862e+03	4.447e-04	3.113e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.6p	1P*	1	1	1	3	0.52138137	2.222e-02	3.379e-09	1.014e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.7p	3P*	3	1	1	3	0.53288182	2.099e+03	6.727e-04	2.018e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.7p	3P*	3	1	1	5	0.53288856	6.988e+02	1.345e-04	6.724e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.6f	1F*	1	3	1	7	0.53377902	3.076e+02	4.540e-05	3.178e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.6f	3F*	3	3	1	5	0.53377948	5.796e+02	1.198e-04	5.989e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.6f	3F*	3	3	1	7	0.53377948	4.328e+03	6.388e-04	4.472e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.7p	1P*	1	1	1	3	0.53382230	5.342e-02	1.846e-08	5.539e-08
3s.17d	3D	3	2	0	5	0.55832400	3s.8p	3P*	3	1	1	3	0.54076870	2.157e+03	1.452e-03	4.357e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.8p	3P*	3	1	1	5	0.54076870	7.183e+02	2.902e-04	1.451e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.7f	1F*	1	3	1	7	0.54129958	1.076e+03	3.302e-04	2.312e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.7f	3F*	3	3	1	5	0.54129958	4.078e+02	1.751e-04	8.757e-04
3s.17d	3D	3	2	0	5	0.55832400	3s.7f	3F*	3	3	1	7	0.54129958	2.185e+03	6.703e-04	4.692e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.8p	1P*	1	1	1	3	0.54132160	6.741e-02	4.838e-08	1.451e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.9p	3P*	3	1	1	3	0.54582950	1.982e+03	2.634e-03	7.903e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.9p	3P*	3	1	1	5	0.54582950	6.602e+02	5.265e-04	2.632e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.8f	1F*	1	3	1	7	0.54617128	8.060e+02	4.853e-04	3.397e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.8f	3F*	3	3	1	5	0.54617128	3.055e+02	2.575e-04	1.288e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.8f	3F*	3	3	1	7	0.54617128	1.637e+03	9.858e-04	6.901e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.9p	1P*	1	1	1	3	0.54618280	7.021e-02	9.883e-08	2.965e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.10p	3P*	3	1	1	3	0.54922700	1.774e+03	4.448e-03	1.334e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.10p	3P*	3	1	1	5	0.54923000	5.909e+02	8.895e-04	4.447e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.9f	1F*	1	3	1	7	0.54950572	6.329e+02	7.237e-04	5.066e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.9f	3F*	3	3	1	5	0.54950572	2.398e+02	3.838e-04	1.919e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.9f	3F*	3	3	1	7	0.54950572	1.285e+03	1.469e-03	1.028e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.10p	1P*	1	1	1	3	0.54951500	4.813e-02	1.287e-07	3.861e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.11p	3P*	3	1	1	3	0.55164600	1.570e+03	7.305e-03	2.192e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.11p	3P*	3	1	1	5	0.55164700	5.230e+02	1.460e-03	7.302e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.10f	1F*	1	3	1	7	0.55188736	5.145e+02	1.104e-03	7.731e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.10f	3F*	3	3	1	5	0.55188736	1.947e+02	5.851e-04	2.925e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.10f	3F*	3	3	1	7	0.55188736	1.043e+03	2.238e-03	1.567e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.11p	1P*	1	1	1	3	0.55189390	3.093e-02	1.552e-07	4.657e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.12p	3P*	3	1	1	3	0.55342800	1.390e+03	1.203e-02	3.610e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.12p	3P*	3	1	1	5	0.55342900	4.630e+02	2.405e-03	1.203e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.11f	1F*	1	3	1	7	0.55364726	4.290e+02	1.744e-03	1.221e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.11f	3F*	3	3	1	5	0.55364726	1.621e+02	9.226e-04	4.613e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.11f	3F*	3	3	1	7	0.55364726	8.675e+02	3.527e-03	2.469e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.12p	1P*	1	1	1	3	0.55365060	1.950e-02	1.853e-07	5.559e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.13p	3P*	3	1	1	3	0.55478100	1.236e+03	2.043e-02	6.130e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.13p	3P*	3	1	1	5	0.55478200	4.117e+02	4.085e-03	2.043e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.12f	1F*	1	3	1	7	0.55498440	3.635e+02	2.899e-03	2.029e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.12f	3F*	3	3	1	5	0.55498440	1.371e+02	1.530e-03	7.650e-03
3s.17d	3D	3	2	0	5	0.55832400	3s.12f	3F*	3	3	1	7	0.55498440	7.329e+02	5.843e-03	4.090e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.13p	1P*	1	1	1	3	0.55498830	1.204e-02	2.246e-07	6.738e-07
3s.17d	3D	3	2	0	5	0.55832400	3s.14p	3P*	3	1	1	3	0.55583100	1.109e+03	3.703e-02	1.111e-01
3s.17d	3D	3	2	0	5	0.55832400	3s.14p	3P*	3	1	1	5	0.55583200	3.694e+02	7.405e-03	3.702e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.13f	1F*	1	3	1	7	0.55602420	3.094e+02	5.202e-03	3.641e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.13f	3F*	3	3	1	5	0.55602420	1.163e+02	2.738e-03	1.369e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.13f	3F*	3	3	1	7	0.55602420	6.211e+02	1.044e-02	7.310e-02
3s.17d	3D	3	2	0	5	0.55832400	3s.15p	3P*	3	1	1	3	0.55666200	1.007e+03	7.561e-02	2.268e-01
